benchmark_id,cpu_time,wallclock_time,result
16551220,2.26106,2.26147,sat
16551221,0.02031,0.0203279,sat
16551222,0.042103,0.0421229,sat
16551223,9.41485,9.41558,sat
16551226,0.543051,0.543104,sat
16551229,0.585263,0.585313,sat
16551230,0.025762,0.025815,sat
16551234,0.014077,0.0140931,sat
16551239,0.016044,0.016059,sat
16551243,1200.0,1200.0,starexec-unknown
16551244,0.013182,0.0132059,sat
16551246,0.018829,0.0190781,sat
16551247,0.020209,0.0202401,sat
16551248,1200.0,1200.0,starexec-unknown
16551249,0.335409,0.335444,sat
16551250,1.53671,1.53673,sat
16551251,0.163757,0.163802,sat
16551253,0.237563,0.23788,sat
16551254,1.26057,1.26074,sat
16551255,0.781761,0.781795,sat
16551256,0.641148,0.641177,sat
16551260,0.045299,0.045345,sat
16551270,0.015091,0.0151079,sat
16551275,55.6963,55.7015,sat
16551277,0.059426,0.059448,sat
16551280,0.027383,0.027412,sat
16551282,0.01874,0.018744,sat
16551283,0.041183,0.0412081,sat
16551284,0.166497,0.166506,sat
16551285,142.385,142.413,sat
16551289,1200.0,1200.0,starexec-unknown
16551291,0.024985,0.0250191,sat
16551295,0.016689,0.0167,sat
16551298,0.293615,0.293694,sat
16551299,0.008483,0.0105569,sat
16551300,0.034567,0.034595,sat
16551303,0.058877,0.0589179,sat
16551304,0.025028,0.0250429,sat
16551307,0.043201,0.0432339,sat
16551314,0.030354,0.0303609,sat
16551315,5.25809,5.25793,sat
16551319,0.020894,0.020913,sat
16551323,0.029039,0.0290589,sat
16551324,0.353604,0.353658,sat
16551334,0.02572,0.0257641,sat
16551335,0.024862,0.0248809,sat
16551336,0.023645,0.0237011,sat
16551339,0.44991,0.449971,sat
16551341,0.025627,0.0256629,sat
16551343,0.647437,0.647494,sat
16551344,0.784407,0.784531,sat
16551348,0.02577,0.025806,sat
16551350,0.020083,0.0201281,sat
16551352,0.481449,0.481431,sat
16551354,0.033826,0.0338521,sat
16551358,0.01927,0.0193,sat
16551359,225.548,225.575,sat
16551360,0.122921,0.122967,sat
16551366,0.654951,0.658397,sat
16551367,0.019374,0.0194149,sat
16551368,0.143964,0.144026,sat
16551371,0.020286,0.0203289,sat
16551372,0.702654,0.702688,sat
16551373,0.033302,0.0333159,sat
16551374,0.018781,0.018836,sat
16551375,0.020502,0.020518,sat
16551377,47.6195,47.6217,sat
16551379,0.019099,0.0191299,sat
16551384,0.781063,0.781155,sat
16551385,0.057111,0.0571701,sat
16551386,0.718288,0.718305,sat
16551387,0.026802,0.0268121,sat
16551388,0.01827,0.0182851,sat
16551389,0.033505,0.0335429,sat
16551392,0.019147,0.0192079,sat
16551393,0.025428,0.025446,sat
16551394,0.019317,0.0193489,sat
16551395,0.019281,0.0193041,sat
16551397,0.047194,0.047519,sat
16551399,0.023488,0.0235359,sat
16551400,0.024233,0.0242551,sat
16551401,0.06916,0.0693091,sat
16551402,0.687074,0.687158,sat
16551403,0.033522,0.033585,sat
16551404,0.096622,0.096657,sat
16551405,0.731531,0.731508,sat
16551406,0.783114,0.783102,sat
16551407,0.033934,0.0339431,sat
16551408,0.053623,0.0536641,sat
16551409,0.073437,0.0734471,sat
16551411,0.317183,0.317211,sat
16551412,0.543516,0.543538,sat
16551416,0.033958,0.0339829,sat
16551421,0.120614,0.122093,sat
16551423,0.540844,0.540908,sat
16551426,0.230452,0.23046,sat
16551427,0.079774,0.0797989,sat
16551435,0.018987,0.0190091,sat
16551436,0.026692,0.026705,sat
16551437,0.528816,0.528832,unsat
16551438,0.019131,0.0191489,sat
16551442,0.018856,0.0189301,sat
16551446,0.734218,0.734287,sat
16551447,0.087518,0.087587,sat
16551448,0.042596,0.0429679,sat
16551449,0.020123,0.020146,sat
16551450,0.074308,0.074314,sat
16551451,0.619608,0.619661,sat
16551454,0.067726,0.0677389,sat
16551456,0.019716,0.019765,sat
16551458,0.985326,0.987847,sat
16551459,0.019014,0.0190551,sat
16551462,0.033641,0.033658,sat
16551463,0.019673,0.0197331,sat
16551465,0.019192,0.0192061,sat
16551467,0.018346,0.0183811,sat
16551469,0.062295,0.0623581,sat
16551472,0.090052,0.09047,sat
16551476,0.032269,0.0322811,sat
16551477,0.04252,0.0425379,sat
16551478,0.019121,0.0191551,sat
16551479,0.022677,0.0226901,sat
16551481,0.036613,0.036873,sat
16551483,0.055007,0.05856,sat
16551485,0.078895,0.0789649,sat
16551487,0.019671,0.019691,sat
16551492,0.020434,0.020477,sat
16551493,0.019265,0.0192971,sat
16551494,0.019228,0.019235,sat
16551495,0.02355,0.0236149,sat
16551497,0.079313,0.0793351,sat
16551499,0.083853,0.0839049,sat
16551501,0.033384,0.0334109,sat
16551502,0.119969,0.119986,sat
16551508,0.019229,0.0192519,sat
16551509,0.318802,0.318829,sat
16551518,20.097,20.102,unsat
16551519,0.018934,0.018949,sat
16551520,0.019246,0.019267,sat
16551525,1.31422,1.31439,sat
16551526,0.045251,0.0457739,sat
16551528,0.019934,0.0199499,sat
16551529,0.019714,0.01976,sat
16551531,0.736239,0.738447,sat
16551533,0.019134,0.0191481,sat
16551537,0.052948,0.052957,sat
16551538,0.023685,0.023693,sat
16551539,0.786066,0.786126,sat
16551540,0.065548,0.0656079,sat
16551541,0.03273,0.0327441,sat
16551545,0.03348,0.0335579,sat
16551547,0.535327,0.535368,sat
16551548,0.05497,0.0550089,sat
16551550,0.035226,0.035241,sat
16551552,0.19822,0.198234,sat
16551553,0.019233,0.0192421,sat
16551559,0.024538,0.024571,sat
16551562,232.063,232.092,unsat
16551563,0.019761,0.019778,sat
16551564,0.227816,0.227851,sat
16551565,0.055051,0.0550709,sat
16551566,751.875,751.928,unsat
16551567,0.019194,0.019208,sat
16551572,0.01924,0.019254,sat
16551575,0.03311,0.0331151,sat
16551576,0.019093,0.019112,sat
16551577,1200.0,1200.0,starexec-unknown
16551580,673.897,673.987,unsat
16551581,1200.0,1200.0,starexec-unknown
16551582,1200.0,1200.0,starexec-unknown
16551583,1070.14,1070.23,sat
16551584,1200.0,1200.0,starexec-unknown
16551589,49.9188,49.9279,unsat
16551592,1200.0,1200.0,starexec-unknown
16551594,1200.0,1200.0,starexec-unknown
16551596,77.3482,77.3501,unsat
16551597,704.169,704.218,sat
16551598,51.391,51.3933,sat
16551602,50.0847,50.0887,sat
16551605,614.14,614.171,sat
16551607,1200.0,1200.0,starexec-unknown
16551610,1200.0,1200.0,starexec-unknown
16551613,1200.0,1200.0,starexec-unknown
16551617,1200.0,1200.0,starexec-unknown
16551620,1200.0,1200.0,starexec-unknown
16551622,95.5088,95.5092,sat
16551625,37.0189,37.0209,unsat
16551626,1200.0,1200.0,starexec-unknown
16551627,214.62,214.67,sat
16551630,1200.0,1200.0,starexec-unknown
16551631,1200.0,1200.0,starexec-unknown
16551633,70.1295,70.1392,unsat
16551634,35.2461,35.2453,unsat
16551635,1200.0,1200.0,starexec-unknown
16551638,1032.14,1032.1,sat
16551640,1094.34,1094.45,sat
16551641,1200.0,1200.0,starexec-unknown
16551644,104.491,104.488,unsat
16551648,225.06,225.076,sat
16551649,1200.0,1200.0,starexec-unknown
16551650,1200.0,1200.0,starexec-unknown
16551651,169.424,169.44,sat
16551652,1200.0,1200.0,starexec-unknown
16551654,1200.0,1200.0,starexec-unknown
16551657,67.2815,67.2786,sat
16551658,69.7191,69.727,unsat
16551659,1200.0,1200.0,starexec-unknown
16551660,1200.0,1200.0,starexec-unknown
16551662,13.871,13.8731,unsat
16551663,279.382,279.407,sat
16551667,1200.0,1200.0,starexec-unknown
16551668,1200.0,1200.0,starexec-unknown
16551669,1200.0,1200.0,starexec-unknown
16551670,383.02,383.185,sat
16551671,97.0907,97.0965,unsat
16551673,87.5133,87.5157,unsat
16551675,1200.0,1200.0,starexec-unknown
16551676,193.041,193.04,sat
16551681,1200.0,1200.0,starexec-unknown
16551684,966.38,966.359,sat
16551685,1200.0,1200.0,starexec-unknown
16551690,124.81,124.822,unsat
16551698,1200.0,1200.0,starexec-unknown
16551699,199.609,199.636,unsat
16551702,1200.0,1200.0,starexec-unknown
16551703,397.395,397.404,unsat
16551704,22.8208,22.8197,unsat
16551706,1200.0,1200.0,starexec-unknown
16551713,1200.0,1200.0,starexec-unknown
16551714,1200.0,1200.0,starexec-unknown
16551717,1200.0,1200.0,starexec-unknown
16551718,553.642,553.657,unsat
16551720,43.3757,43.3817,unsat
16551723,1200.0,1200.0,starexec-unknown
16551726,1200.0,1200.0,starexec-unknown
16551729,89.9737,89.9891,unsat
16551731,1200.0,1200.0,starexec-unknown
16551732,219.376,219.391,sat
16551735,55.1308,55.1409,sat
16551736,1200.0,1200.0,starexec-unknown
16551737,8.57276,8.57382,unsat
16551738,848.64,848.635,unsat
16551739,1200.0,1200.0,starexec-unknown
16551741,1200.0,1200.0,starexec-unknown
16551742,1200.0,1200.0,starexec-unknown
16551743,986.287,986.408,sat
16551750,1200.0,1200.0,starexec-unknown
16551751,215.117,215.119,unsat
16551752,292.857,292.867,unsat
16551753,22.43,22.4313,unsat
16551754,10.6008,10.6008,unsat
16551758,1200.0,1200.0,starexec-unknown
16551759,116.756,116.756,unsat
16551760,1200.0,1200.0,starexec-unknown
16551761,145.327,145.342,unsat
16551762,1200.0,1200.0,starexec-unknown
16551765,1200.0,1200.0,starexec-unknown
16551766,136.31,136.31,sat
16551768,1200.0,1200.0,starexec-unknown
16551769,568.938,568.986,sat
16551770,1200.0,1200.0,starexec-unknown
16551771,28.8282,28.8298,unsat
16551773,149.807,149.861,unsat
16551776,3.47759,3.47822,unsat
16551777,155.269,155.292,unsat
16551779,53.2663,53.2741,unsat
16551781,20.9116,20.9138,unsat
16551783,62.507,62.5044,unsat
16551785,1200.0,1200.0,starexec-unknown
16551786,1200.0,1200.0,starexec-unknown
16551787,273.475,273.518,sat
16551788,1200.0,1200.0,starexec-unknown
16551789,1200.0,1200.0,starexec-unknown
16551791,134.687,134.693,unsat
16551793,1200.0,1200.0,starexec-unknown
16551794,167.913,167.919,sat
16551795,1200.0,1200.0,starexec-unknown
16551797,1200.0,1200.0,starexec-unknown
16551798,1200.0,1200.0,starexec-unknown
16551799,1200.0,1200.0,starexec-unknown
16551800,1200.0,1200.0,starexec-unknown
16551801,69.4671,69.4733,unsat
16551802,82.6057,82.6078,sat
16551803,1200.0,1200.0,starexec-unknown
16551805,43.6646,43.6657,unsat
16551808,1200.0,1200.0,starexec-unknown
16551810,1200.0,1200.0,starexec-unknown
16551811,522.343,522.337,sat
16551815,1200.0,1200.0,starexec-unknown
16551817,1200.0,1200.0,starexec-unknown
16551821,36.528,36.5286,sat
16551823,1200.0,1200.0,starexec-unknown
16551824,339.253,339.283,sat
16551829,134.378,134.379,sat
16551830,18.3345,18.3356,unsat
16551831,1200.0,1200.0,starexec-unknown
16551832,1200.0,1200.0,starexec-unknown
16551833,1200.0,1200.0,starexec-unknown
16551835,102.014,102.018,unsat
16551837,1200.0,1200.0,starexec-unknown
16551842,35.0435,35.0486,unsat
16551843,1200.0,1200.0,starexec-unknown
16551847,73.6066,73.6042,unsat
16551848,401.703,401.695,sat
16551849,264.026,264.039,unsat
16551852,1200.0,1200.0,starexec-unknown
16551853,395.658,395.678,sat
16551859,1200.0,1200.0,starexec-unknown
16551860,1200.0,1200.0,starexec-unknown
16551861,1200.0,1200.0,starexec-unknown
16551862,134.462,134.473,sat
16551863,1200.0,1200.0,starexec-unknown
16551864,1200.0,1200.0,starexec-unknown
16551866,1200.0,1200.0,starexec-unknown
16551867,1200.0,1200.0,starexec-unknown
16551870,1143.2,1143.25,sat
16551871,397.099,397.096,unsat
16551872,1200.0,1200.0,starexec-unknown
16551876,36.9186,36.9257,sat
16551878,1145.84,1145.94,sat
16551888,60.2644,60.273,unsat
16551889,1200.0,1200.0,starexec-unknown
16551891,116.436,116.44,unsat
16551892,1200.0,1200.0,starexec-unknown
16551893,264.369,264.415,sat
16551895,1200.0,1200.0,starexec-unknown
16551897,1200.0,1200.0,starexec-unknown
16551898,1068.33,1068.31,sat
16551900,1200.0,1200.0,starexec-unknown
16551901,1200.0,1200.0,starexec-unknown
16551902,74.3138,74.3164,unsat
16551904,23.5155,23.515,unsat
16551905,306.901,306.936,unsat
16551906,53.1225,53.1288,sat
16551907,1200.0,1200.0,starexec-unknown
16551909,1200.0,1200.0,starexec-unknown
16551912,143.214,143.234,sat
16551913,178.383,178.393,sat
16551915,1200.0,1200.0,starexec-unknown
16551919,1200.0,1200.0,starexec-unknown
16551925,822.849,823.083,sat
16551927,1200.0,1200.0,starexec-unknown
16551928,1200.0,1200.0,starexec-unknown
16551930,274.294,274.3,sat
16551932,1200.0,1200.0,starexec-unknown
16551934,53.643,53.6469,sat
16551935,1200.0,1200.0,starexec-unknown
16551937,266.046,266.069,sat
16551943,319.409,319.41,sat
16551945,1200.0,1200.0,starexec-unknown
16551946,410.62,410.7,unsat
16551947,1200.0,1200.0,starexec-unknown
16551949,1200.0,1200.0,starexec-unknown
16551951,1200.0,1200.0,starexec-unknown
16551952,60.1319,60.152,unsat
16551957,1200.0,1200.0,starexec-unknown
16551958,1200.0,1200.0,starexec-unknown
16551961,1200.0,1200.0,starexec-unknown
16551962,1200.0,1200.0,starexec-unknown
16551967,1200.0,1200.0,starexec-unknown
16551970,1200.0,1200.0,starexec-unknown
16551971,1200.0,1200.0,starexec-unknown
16551975,1200.0,1200.0,starexec-unknown
16551976,1200.0,1200.0,starexec-unknown
16551978,1200.0,1200.0,starexec-unknown
16551980,1200.0,1200.0,starexec-unknown
16551981,1200.0,1200.0,starexec-unknown
16551982,1200.0,1200.0,starexec-unknown
16551984,1200.0,1200.0,starexec-unknown
16551985,13.1121,13.1119,unsat
16551986,40.3541,40.3702,unsat
16551987,179.633,179.653,sat
16551988,1200.0,1200.0,starexec-unknown
16551989,74.617,74.6209,unsat
16551995,78.5922,78.602,unsat
16551996,28.7748,28.7775,unsat
16551998,1200.0,1200.0,starexec-unknown
16552002,1200.0,1200.0,starexec-unknown
16552003,1200.0,1200.0,starexec-unknown
16552004,1200.0,1200.0,starexec-unknown
16552007,288.208,288.229,unsat
16552009,1200.0,1200.0,starexec-unknown
16552011,1200.0,1200.0,starexec-unknown
16552012,1200.0,1200.0,starexec-unknown
16552013,1070.79,1070.88,sat
16552014,1200.0,1200.0,starexec-unknown
16552016,1200.0,1200.0,starexec-unknown
16552018,61.9168,61.9152,sat
16552019,1200.0,1200.0,starexec-unknown
16552021,26.9327,26.9338,unsat
16552022,1200.0,1200.0,starexec-unknown
16552024,1200.0,1200.0,starexec-unknown
16552028,1200.0,1200.0,starexec-unknown
16552031,714.342,714.42,sat
16552032,1200.0,1200.0,starexec-unknown
16552038,1200.0,1200.0,starexec-unknown
16552039,1200.0,1200.0,starexec-unknown
16552041,1200.0,1200.0,starexec-unknown
16552042,1200.0,1200.0,starexec-unknown
16552045,1200.0,1200.0,starexec-unknown
16552047,1200.0,1200.0,starexec-unknown
16552048,1200.0,1200.0,starexec-unknown
16552051,1200.0,1200.0,starexec-unknown
16552052,1200.0,1200.0,starexec-unknown
16552053,1200.0,1200.0,starexec-unknown
16552054,115.376,115.424,sat
16552055,1200.0,1200.0,starexec-unknown
16552056,1200.0,1200.0,starexec-unknown
16552057,976.705,976.859,unsat
16552058,1200.0,1200.0,starexec-unknown
16552059,1200.0,1200.0,starexec-unknown
16552060,1200.0,1200.0,starexec-unknown
16552064,1200.0,1200.0,starexec-unknown
16552066,1200.0,1200.0,starexec-unknown
16552068,1200.0,1200.0,starexec-unknown
16552070,848.118,848.191,unsat
16552072,1200.0,1200.0,starexec-unknown
16552074,1200.0,1200.0,starexec-unknown
16552075,1200.0,1200.0,starexec-unknown
16552077,1064.23,1064.28,unsat
16552078,1200.0,1200.0,starexec-unknown
16552080,1200.0,1200.0,starexec-unknown
16552081,1200.0,1200.0,starexec-unknown
16552082,1200.0,1200.0,starexec-unknown
16552084,1200.0,1200.0,starexec-unknown
16552085,1200.0,1200.0,starexec-unknown
16552086,1200.0,1200.0,starexec-unknown
16552087,1200.0,1200.0,starexec-unknown
16552088,1200.0,1200.0,starexec-unknown
16552090,1200.0,1200.0,starexec-unknown
16552092,1200.0,1200.0,starexec-unknown
16552093,1200.0,1200.0,starexec-unknown
16552096,1200.0,1200.0,starexec-unknown
16552099,1200.0,1200.0,starexec-unknown
16552100,19.9953,19.9957,sat
16552101,1200.0,1200.0,starexec-unknown
16552104,66.6671,66.6653,unsat
16552106,1200.0,1200.0,starexec-unknown
16552107,1200.0,1200.0,starexec-unknown
16552110,1107.82,1107.89,unsat
16552113,1200.0,1200.0,starexec-unknown
16552115,1200.0,1200.0,starexec-unknown
16552116,1200.0,1200.0,starexec-unknown
16552121,1200.0,1200.0,starexec-unknown
16552126,1200.0,1200.0,starexec-unknown
16552128,1200.0,1200.0,starexec-unknown
16552130,1200.0,1200.0,starexec-unknown
16552131,1200.0,1200.0,starexec-unknown
16552133,939.81,939.814,unsat
16552134,1200.0,1200.0,starexec-unknown
16552135,1200.0,1200.0,starexec-unknown
16552136,1200.0,1200.0,starexec-unknown
16552137,1186.14,1186.22,unsat
16552139,1200.0,1200.0,starexec-unknown
16552140,1200.0,1200.0,starexec-unknown
16552144,3.03571,3.03584,unsat
16552146,1200.0,1200.0,starexec-unknown
16552147,225.743,225.774,sat
16552149,1200.0,1200.0,starexec-unknown
16552150,1200.0,1200.0,starexec-unknown
16552152,1200.0,1200.0,starexec-unknown
16552153,1200.0,1200.0,starexec-unknown
16552154,1200.0,1200.0,starexec-unknown
16552159,1200.0,1200.0,starexec-unknown
16552160,1200.0,1200.0,starexec-unknown
16552162,1200.0,1200.0,starexec-unknown
16552164,31.2939,31.2944,sat
16552166,1200.0,1200.0,starexec-unknown
16552169,42.1309,42.1351,unsat
16552170,1200.0,1200.0,starexec-unknown
16552171,20.4155,20.417,unsat
16552172,1200.0,1200.0,starexec-unknown
16552173,1200.0,1200.0,starexec-unknown
16552174,1200.0,1200.0,starexec-unknown
16552175,11.4412,11.4419,unsat
16552176,704.2,704.228,unsat
16552183,1200.0,1200.0,starexec-unknown
16552184,1200.0,1200.0,starexec-unknown
