benchmark_id,cpu_time,wallclock_time,result
16226094,0.430762,0.431325,sat
16226098,0.916812,0.918549,sat
16226101,0.43914,0.438614,sat
16226103,0.919081,0.918668,sat
16226107,0.442002,0.442447,sat
16226108,0.91302,0.912446,sat
16226109,0.445954,0.445496,sat
16226110,0.917916,0.919434,sat
16226111,0.460722,0.461462,sat
16226115,0.919581,0.921017,sat
16226116,1.12274,1.12441,sat
16226119,0.479401,0.479898,sat
16226121,1.07104,1.07059,sat
16226122,0.440916,0.441494,sat
16226126,0.349008,0.349391,unsat
16226127,1200.0,1200.0,starexec-unknown
16226128,0.341291,0.340865,unsat
16226135,0.411812,0.411408,unsat
16226136,0.432033,0.432481,unsat
16226139,0.3653,0.366744,sat
16226148,0.352785,0.353142,sat
16226158,0.508097,0.50775,unsat
16226172,0.683531,0.689047,unsat
16226178,0.518407,0.519054,unsat
16226186,1.02909,1.02871,sat
16226188,1.95233,1.95588,unsat
16226219,0.364961,0.365405,unsat
16226223,0.372823,0.372369,unsat
16226229,98.5371,98.5525,unsat
16226233,19.1887,19.1998,unsat
16226235,4.13558,4.1422,unsat
16226241,9.35279,9.35428,unsat
16226243,3.75092,3.75063,sat
16226244,23.0254,23.0263,unsat
16226247,1.70457,1.70607,unsat
16226250,42.6585,42.6694,unsat
16226259,1.58779,1.58926,sat
16226261,0.985884,0.987414,unsat
16226265,0.428761,0.428309,unsat
16226266,3.59688,3.59782,sat
16226270,8.99449,8.99505,sat
16226271,1.06996,1.07369,unsat
16226272,29.0977,29.1026,unsat
16226273,19.8002,19.8061,unsat
16226274,3.02414,3.02943,unsat
16226276,4.28307,4.28485,sat
16226279,1.26538,1.26508,unsat
16226283,5.73703,5.73698,unsat
16226285,1.90289,1.90812,unsat
16226286,8.13702,8.14294,unsat
16226287,3.67061,3.67055,unsat
16226289,0.936407,0.935964,unsat
16226290,1.76398,1.76903,unsat
16226291,0.670739,0.670437,unsat
16226295,0.350335,0.350834,unsat
16226296,0.3469,0.347302,unsat
16226299,0.352679,0.353115,unsat
16226301,0.346394,0.352959,unsat
16226304,0.360797,0.361196,unsat
16226319,0.36413,0.364515,unsat
16226320,0.347216,0.34754,unsat
16226324,0.359393,0.359864,unsat
16226340,0.346804,0.34723,starexec-unknown
16226342,0.342839,0.342482,starexec-unknown
16229029,0.346728,0.347724,starexec-unknown
16229033,0.344125,0.345482,starexec-unknown
16229034,0.351286,0.351599,starexec-unknown
16229036,0.346619,0.34717,starexec-unknown
16229038,0.342587,0.347454,starexec-unknown
16229040,0.347095,0.346683,starexec-unknown
16229043,0.350114,0.351213,starexec-unknown
16229046,0.342734,0.343036,starexec-unknown
16229047,0.360976,0.360839,sat
16229048,0.458612,0.459505,sat
16229057,0.3995,0.399927,sat
16229062,1.29196,1.29289,unsat
16229080,0.517385,0.517071,unsat
16229083,0.448668,0.449192,unsat
16229085,0.629511,0.629387,sat
16229092,0.658748,0.658284,sat
16229093,0.506815,0.506322,unsat
16229097,0.565588,0.565107,sat
16229101,0.55576,0.555431,unsat
16229106,0.582838,0.587656,sat
16229111,0.485417,0.486032,unsat
16229121,0.444152,0.444756,unsat
16229122,0.846368,0.853687,unsat
16229131,0.455225,0.456084,unsat
16229133,0.579033,0.578532,sat
16229149,0.476947,0.479677,unsat
16229159,0.456955,0.458504,unsat
16229164,0.596209,0.595848,sat
16229165,0.600796,0.61734,sat
16229173,0.606419,0.606103,sat
16229175,0.540412,0.540109,unsat
16229179,0.548285,0.547829,sat
16229180,0.675762,0.675509,sat
16229181,0.53582,0.540839,unsat
16229184,0.764136,0.765499,unsat
16229185,0.4939,0.494592,unsat
16229197,0.51691,0.518293,unsat
16229201,0.555562,0.555245,sat
16229212,0.521574,0.521141,unsat
16229213,0.592766,0.597215,sat
16229220,0.598935,0.59961,sat
16229221,0.521086,0.520633,unsat
16229226,0.547376,0.549307,sat
16229228,0.529682,0.529235,unsat
16229234,0.540318,0.539806,unsat
16229248,0.462881,0.462424,unsat
16229252,0.651696,0.651284,sat
16229253,0.617905,0.621832,unsat
16229257,0.564942,0.570095,unsat
16229258,0.579462,0.584294,sat
16229259,0.59788,0.604791,unsat
16229261,0.594341,0.594029,sat
16229274,0.599218,0.599011,sat
16229281,0.479612,0.479278,unsat
16229282,0.602084,0.601688,sat
16229285,0.497832,0.497366,unsat
16229287,0.48733,0.489997,unsat
16229292,0.572303,0.571826,sat
16229294,0.517443,0.51806,unsat
16229296,0.678631,0.693119,sat
16229302,0.585487,0.584964,sat
16229303,0.55036,0.551041,unsat
16229305,0.575249,0.574769,sat
16229306,0.647698,0.647398,sat
16229309,0.478916,0.479408,unsat
16229325,0.464856,0.465364,unsat
16229327,0.514054,0.513685,unsat
16229329,0.548085,0.547687,sat
16229333,0.576624,0.577379,unsat
16229336,0.629088,0.634136,sat
16229351,0.583288,0.585642,sat
16229353,0.55097,0.552461,sat
16229361,0.644768,0.648968,sat
16229374,0.496601,0.496522,unsat
16229377,0.48389,0.483426,unsat
16229380,0.466104,0.465664,unsat
16229385,0.539599,0.539307,unsat
16229390,0.653442,0.655455,sat
16229392,0.557425,0.562556,sat
16229394,0.677123,0.678463,unsat
16229404,0.4785,0.479069,unsat
16229406,0.440778,0.441253,unsat
16229408,0.502975,0.503531,unsat
16229435,0.47243,0.473045,unsat
16229438,0.677422,0.679873,sat
16229444,0.468016,0.469242,unsat
16229447,0.504114,0.504889,unsat
16229457,0.538812,0.540539,unsat
16229463,0.535693,0.535319,unsat
16229466,0.483879,0.484383,unsat
16229469,0.491784,0.573344,unsat
16229470,0.584339,0.607576,sat
16229471,0.571179,0.570834,sat
16229479,0.551833,0.552532,sat
16229480,0.655277,0.661674,sat
16229486,0.517369,0.518078,unsat
16229489,0.673773,0.67869,sat
16229491,0.624252,0.62927,unsat
16229497,0.641248,0.640768,sat
16229500,0.521836,0.522961,unsat
16229502,0.517357,0.5182,unsat
16229511,0.520053,0.520725,unsat
16229516,0.605756,0.610527,unsat
16229520,0.544135,0.543706,sat
16229525,0.68385,0.685985,sat
16229531,0.500653,0.501267,unsat
16229532,0.45618,0.455726,unsat
16229536,0.441873,0.442337,unsat
16229542,0.68497,0.687063,sat
16229556,0.61543,0.615982,sat
16229564,0.547812,0.547448,unsat
16229570,0.768983,0.773905,unsat
16229572,0.675466,0.675055,sat
16229574,0.525417,0.525547,unsat
16229581,0.5721,0.573554,sat
16229584,0.583406,0.584978,sat
16229596,0.557904,0.557538,sat
16229607,0.552135,0.552782,sat
16229614,0.48389,0.485016,unsat
16229627,0.499849,0.502914,unsat
16229645,0.583581,0.584882,sat
16229648,0.666205,0.665723,sat
16229650,0.758323,0.773133,unsat
16229658,0.625165,0.624757,sat
16229667,0.540287,0.540944,unsat
16229668,0.568938,0.568523,sat
16229676,0.583889,0.584927,sat
16229677,0.45322,0.4538,unsat
16229678,0.590464,0.595544,sat
16229679,0.498506,0.501239,unsat
16229682,0.582871,0.584301,sat
