benchmark_id,cpu_time,wallclock_time,result
16206997,0.035175,0.0352079,unsat
16206998,0.007581,0.0108681,unsat
16207001,0.035382,0.035417,unsat
16207002,0.035359,0.0354161,unsat
16207005,0.018309,0.0183461,unsat
16207007,0.035435,0.035505,unsat
16207009,0.0465,0.046555,unsat
16207010,0.068867,0.068912,sat
16207011,0.036879,0.0369459,sat
16207012,0.01921,0.0192369,sat
16207013,0.019251,0.019325,sat
16207014,0.036703,0.0367551,sat
16207015,811.445,811.554,sat
16207016,0.020235,0.0202919,sat
16207017,0.094425,0.0944849,sat
16207018,0.03253,0.0325651,sat
16207019,5.06243,5.06296,sat
16207020,744.644,744.792,sat
16207021,0.043048,0.043078,sat
16207022,422.619,422.715,sat
16207023,2.53796,2.53839,sat
16207024,0.03271,0.0327339,sat
16207025,1.31659,1.31684,sat
16207026,0.453999,0.454066,sat
16207027,0.038361,0.0385419,sat
16207028,1200.0,1200.0,starexec-unknown
16207029,2.86294,2.86289,sat
16207030,0.027871,0.0278921,sat
16207031,0.019256,0.0193011,sat
16207032,0.03504,0.0351519,sat
16207033,5.61805,5.62064,sat
16207034,0.019175,0.019218,sat
16207035,1200.0,1200.0,starexec-unknown
16207036,0.015885,0.01593,sat
16207037,414.624,414.709,sat
16207038,0.016361,0.0163871,sat
16207039,724.525,724.63,sat
16207040,303.174,303.248,sat
16207041,0.154013,0.154102,sat
16207042,0.025972,0.026011,sat
16207043,0.019242,0.0193061,sat
16207044,0.019378,0.019418,sat
16207045,0.019208,0.019248,sat
16207046,328.467,328.501,sat
16207047,0.026447,0.0265089,sat
16207048,0.019841,0.019873,sat
16207049,0.036387,0.036466,sat
16207050,0.019858,0.019901,sat
16207051,0.016075,0.0161051,sat
16207052,2.91557,2.91582,sat
16207053,0.093996,0.0940259,sat
16207054,1200.0,1200.0,starexec-unknown
16207055,0.066523,0.066559,sat
16207056,0.022624,0.022658,sat
16207057,1200.0,1200.0,starexec-unknown
16207058,385.463,385.487,sat
16207059,51.3035,51.3072,sat
16207060,132.322,132.332,sat
16207061,396.037,396.079,sat
16207062,0.687138,0.687174,unsat
16207063,768.557,768.588,sat
16207064,516.889,516.898,sat
16207065,4.21784,4.21799,sat
16207066,39.4197,39.4226,sat
16207067,14.5563,14.557,sat
16207068,0.924208,0.924442,sat
16207069,18.6898,18.6911,unsat
16207070,261.924,261.949,sat
16207071,105.036,105.034,sat
16207072,6.51283,6.51349,unsat
16207073,138.221,138.209,sat
16207074,386.729,386.765,sat
16207075,5.11117,5.11146,sat
16207076,33.1066,33.1067,sat
16207077,11.8406,11.8404,unsat
16207078,23.1849,23.1928,sat
16207079,171.415,171.418,sat
16207080,101.803,101.805,sat
16207081,4.336,4.33627,unsat
16207082,373.658,373.733,sat
16207083,47.7143,47.717,sat
16207084,75.2291,75.2327,unsat
16207085,11.1602,11.1606,sat
16207086,61.2131,61.215,sat
16207087,434.896,434.969,sat
16207088,348.341,348.396,sat
16207089,108.387,54.2202,sat
16207090,2.82574,2.82617,sat
16207091,407.62,407.661,sat
16207092,27.0436,27.0458,sat
16207093,1.22479,1.22492,sat
16207094,37.6471,37.648,unsat
16207095,147.651,147.657,sat
16207096,312.34,312.399,sat
16207097,155.567,155.563,sat
16207098,374.885,374.902,sat
16207099,14.494,14.4934,sat
16207100,47.3564,47.3604,sat
16207101,1.30568,1.30577,unsat
16207102,2.81054,2.81071,unsat
16207103,1.8638,1.86392,sat
16207104,39.3703,39.3697,unsat
16207105,20.592,20.5914,sat
16207106,145.77,145.757,sat
16207107,147.961,147.961,sat
16207108,368.051,368.077,sat
16207109,230.672,230.71,sat
16207110,57.5632,57.5662,sat
16207111,6.32131,6.32207,sat
16207112,0.243065,0.243231,unsat
16207113,0.238823,0.239074,unsat
16207114,0.233632,0.233677,unsat
16207115,0.013176,0.0132349,unsat
16207116,0.253267,0.253327,unsat
16207117,0.048672,0.048709,unsat
16207118,0.044525,0.0445531,unsat
16207119,0.033357,0.033417,unsat
16207120,0.024124,0.0241979,unsat
16207121,0.031169,0.031232,unsat
16207122,0.033698,0.033726,unsat
16207123,0.025074,0.025144,unsat
16207124,0.031495,0.031558,unsat
16207125,0.024107,0.024178,unsat
16207126,0.019881,0.019908,unsat
16207127,0.063411,0.0641749,unsat
16207128,0.039438,0.0394799,unsat
16207129,0.012009,0.0120711,unsat
16207130,0.013573,0.0136349,unsat
16207131,0.010753,0.0108709,unsat
16207132,0.009776,0.0107691,unsat
16207133,0.007151,0.0106329,unsat
16207134,0.008037,0.0105629,unsat
16207135,0.017031,0.0170729,unsat
16207136,0.019959,0.020032,unsat
16207137,0.008647,0.010917,unsat
16207138,0.007845,0.0109481,unsat
16207139,0.016436,0.0164951,unsat
16207140,0.017363,0.0173961,unsat
16207141,0.009011,0.010567,unsat
16207142,0.007211,0.0109239,unsat
16207143,0.011608,0.0116671,unsat
16207144,0.009591,0.0107859,unsat
16207145,0.013079,0.0156061,unsat
16207146,0.015129,0.0151611,unsat
16207147,0.10952,0.109558,sat
16207148,0.444819,0.444899,unsat
16207149,0.853632,0.853726,unsat
16207150,1.51501,1.51518,unsat
16207151,0.039179,0.039208,unsat
16207152,0.835584,0.835626,sat
16207153,2.5273,2.52743,sat
16207154,3.39972,3.40003,sat
16207155,0.013271,0.0145611,sat
16207156,0.011466,0.0115169,unsat
16207157,0.011717,0.011769,unsat
16207160,0.699635,0.701839,sat
16207161,37.5537,37.5553,sat
16207162,105.338,105.348,sat
16207163,0.504271,0.504361,unsat
16207164,4.04384,4.04396,sat
16207165,9.92914,9.92905,unsat
16207166,4.31702,4.31862,sat
16207167,23.4143,23.414,sat
16207168,78.9256,78.9298,sat
16207169,95.5228,95.5262,unsat
16207170,287.707,287.723,unsat
16244640,0.07387,0.0739361,sat
16244642,0.169114,0.169178,sat
16244643,0.585915,0.585988,sat
16244644,0.475784,0.475884,unsat
16244645,0.065498,0.065532,sat
16244648,0.260205,0.260244,sat
16244651,0.145565,0.145639,sat
16244652,0.07302,0.073036,sat
16244656,0.287263,0.287327,unsat
16244657,0.055741,0.055785,sat
16244660,0.285872,0.285993,sat
16244663,0.113945,0.113966,sat
16244664,0.045599,0.045675,sat
16244665,0.522152,0.52217,sat
16244666,0.070937,0.0709589,sat
16244669,0.385195,0.385255,sat
16244670,0.046486,0.0465391,sat
16244671,0.622692,0.622859,sat
16244673,0.082463,0.0825089,sat
16244675,0.474101,0.474173,sat
16244676,0.06119,0.0612801,sat
16244678,0.109402,0.109436,sat
16244681,0.044309,0.0443809,sat
16244683,0.384893,0.385012,sat
16244684,0.08611,0.086136,sat
16244686,0.319496,0.319568,sat
16244688,0.156876,0.156939,unsat
16244691,0.015396,0.015433,sat
16244693,0.017236,0.0173141,unsat
16244702,0.123673,0.123718,sat
16244703,0.330072,0.330126,sat
16244709,0.19312,0.193206,sat
16244713,0.066664,0.0667091,sat
16244715,0.150868,0.150958,sat
16244732,20.1612,20.1615,unsat
16244735,1.33868,1.33874,unsat
16244739,45.1677,45.1722,unsat
16244740,52.7155,52.722,unsat
16244743,86.91,86.9099,unsat
16244745,16.3547,16.365,unsat
16244747,7.13845,7.13883,unsat
16244749,106.85,106.869,unsat
16244752,20.7472,20.7497,sat
16244755,1.20488,1.20508,sat
16244756,69.5,69.51,sat
16244765,0.297097,0.29719,sat
16244766,0.018385,0.0184179,sat
16244767,0.063503,0.0635571,sat
16244768,0.071956,0.072017,sat
16244769,0.046481,0.0466109,sat
16244770,0.606571,0.606649,sat
16244772,0.022753,0.022824,sat
16244773,0.096497,0.09657,unsat
16244774,0.045539,0.0455779,sat
16244776,0.630762,0.630787,sat
16244778,0.068656,0.0687189,sat
16244779,0.068557,0.0686169,unsat
16244781,0.047041,0.0470699,sat
16244785,0.592705,0.593416,unsat
16244786,1.52764,1.52775,unsat
16244789,175.692,175.709,sat
16244790,14.9734,14.9734,unsat
16244792,12.4826,12.4828,unsat
16244793,1.5449,1.54514,unsat
16244794,46.3836,46.4144,unsat
16244795,1.12095,1.12108,unsat
16244796,4.27821,4.27814,unsat
16244797,1.11632,1.11636,unsat
16244798,2.40573,2.4058,unsat
16244799,0.454971,0.455252,unsat
16244800,6.55611,6.55673,unsat
16244801,159.608,159.653,sat
16244802,3.70651,3.70682,unsat
16244806,1.52749,1.5275,unsat
16244809,499.367,499.362,unsat
16244810,1200.0,1200.0,starexec-unknown
16244811,53.5888,53.5934,sat
16244812,154.149,154.188,unsat
16244815,2.03458,2.03495,sat
16244829,199.305,199.306,unsat
16244832,34.2564,34.2775,sat
16244833,1200.0,1200.0,starexec-unknown
16244834,1.38499,1.3854,sat
16244835,33.4443,33.443,sat
16244837,540.624,540.732,sat
16244838,333.873,333.908,sat
16244839,191.91,191.902,unsat
16244840,1200.0,1200.0,starexec-unknown
16244843,1200.0,1200.0,starexec-unknown
16244847,1200.0,1200.0,starexec-unknown
16244848,446.497,446.527,unsat
16244849,1.43289,1.43296,sat
16244851,877.292,877.357,unsat
16244852,20.3796,20.3826,sat
16244853,1200.0,1200.0,starexec-unknown
16244855,351.614,351.676,unsat
16244856,1200.0,1200.0,starexec-unknown
16244866,471.736,471.767,unsat
16244868,2.29143,2.29145,sat
16244870,1200.0,1200.0,starexec-unknown
16244871,1200.0,1200.0,starexec-unknown
16244873,7.58065,7.58517,sat
16244875,698.539,698.548,unsat
16244876,1200.0,1200.0,starexec-unknown
16244879,4.53168,4.53212,sat
16244880,206.801,206.796,unsat
16244881,337.477,337.518,unsat
16244882,1.26067,1.2607,sat
16244884,3.50815,3.50837,sat
16244887,187.869,187.884,unsat
16244888,57.2464,57.2476,sat
16244891,13.8214,13.8216,sat
16244892,37.0654,37.0683,sat
16244893,1200.0,1200.0,starexec-unknown
16244895,22.9088,22.9099,sat
16244897,33.4625,33.4646,sat
16244899,1200.0,1200.0,starexec-unknown
16244900,1200.0,1200.0,starexec-unknown
16244901,598.615,598.67,sat
16244903,699.597,700.05,unsat
16244904,142.721,142.718,unsat
16244905,472.491,472.509,unsat
16244908,3.25909,3.25927,sat
16244909,38.5787,38.5844,sat
16244911,592.893,592.947,unsat
16244912,1200.0,1200.0,starexec-unknown
16244913,26.2301,26.2304,sat
16244915,3.71656,3.71709,sat
16244917,1.96447,1.96466,sat
16244919,96.363,96.3671,unsat
16244920,201.51,201.527,unsat
16244921,181.003,181.027,unsat
16244922,22.5453,22.5451,sat
16244923,5.79614,5.79651,sat
16244924,3.20589,3.20599,sat
16244925,1200.0,1200.0,starexec-unknown
16244927,57.452,57.457,sat
16244928,1200.0,1200.0,starexec-unknown
16244930,31.295,31.2987,unsat
16244931,148.485,148.544,sat
16244932,68.1322,68.1348,sat
16244935,63.4365,63.4405,sat
16244937,198.043,198.057,sat
16244938,1200.0,1200.0,starexec-unknown
16244939,656.299,656.418,sat
16244941,3.79104,3.79128,sat
16244943,3.90195,3.90208,sat
16244944,270.243,270.351,unsat
16244948,606.705,606.761,sat
16244949,944.122,944.187,unsat
16244952,573.165,573.279,unsat
16244954,625.883,625.921,unsat
16244957,1200.0,1200.0,starexec-unknown
16244958,2.44741,2.44772,sat
16244959,10.795,10.7954,sat
16244962,20.0338,20.0348,sat
16244963,131.054,131.059,unsat
16244964,30.6251,30.6285,sat
16244965,1200.0,1200.0,starexec-unknown
16244969,2.00679,2.00702,sat
16244971,456.235,456.253,unsat
16244973,634.867,634.895,unsat
16244974,1200.0,1200.0,starexec-unknown
16244975,3.31071,3.3106,sat
16244976,105.526,105.538,sat
16244978,1200.0,1200.0,starexec-unknown
16244981,1200.0,1200.0,starexec-unknown
16244982,322.844,322.975,sat
16244986,126.799,126.807,unsat
16244989,2.86858,2.86862,sat
16244992,600.986,600.97,unsat
16244994,55.3546,55.3649,unsat
16244995,459.336,459.392,unsat
16244997,30.8867,30.8891,sat
16244998,20.0892,20.0902,sat
16245001,4.48129,4.48166,sat
16245002,1069.54,1069.59,unsat
16245006,17.1645,17.1659,sat
16245007,15.5469,7.78724,unsat
16245008,0.059094,0.0591259,sat
16245009,738.206,738.268,unsat
16245014,0.186923,0.186974,sat
16245015,15.0658,15.0681,unsat
16245016,361.459,361.477,unsat
16245017,15.9936,15.9953,unsat
16245019,19.1648,19.1678,unsat
16245020,29.3278,29.3313,unsat
16245022,5.38344,5.38383,unsat
16245023,17.3963,17.4062,unsat
16245025,28.6221,28.6221,unsat
16245026,0.66736,0.66749,unsat
16245028,14.9889,14.9887,unsat
16245036,112.932,112.939,unsat
16245037,15.8561,15.8578,unsat
16245038,2.51893,2.51939,unsat
16245040,72.3101,72.3116,unsat
16245041,0.783739,0.783771,unsat
16245046,27.6499,27.6608,unsat
16245047,2.91556,2.9156,unsat
16245066,0.529593,0.529696,unsat
16245067,1.51714,1.51735,unsat
16245069,1.64704,1.64737,unsat
16245071,9.97922,9.9805,unsat
16245073,2.80223,2.80225,unsat
16245074,0.933573,0.933633,unsat
16245076,0.186462,0.186545,unsat
16245078,6.95887,6.96404,unsat
16245080,0.804439,0.804463,unsat
16245082,13.3257,13.326,unsat
16245083,0.304114,0.304182,unsat
16245085,433.465,433.558,unsat
16245089,4.26961,4.26975,unsat
16245090,0.432214,0.432313,unsat
16245095,16.6254,16.6426,unsat
16245096,6.91788,6.91916,unsat
16245097,18.0255,18.0282,unsat
16245098,11.7419,11.7428,unsat
16245099,0.50767,0.507768,unsat
16245101,0.449245,0.449318,unsat
16245102,2.04166,2.04197,unsat
16245104,14.2338,14.2343,unsat
16245106,0.33025,0.330335,unsat
16245108,0.56828,0.568371,unsat
16245110,0.150504,0.150552,unsat
16245114,11.7159,11.7178,unsat
16245116,8.2394,8.23979,unsat
16245118,6.6969,6.69723,unsat
16245119,3.41347,3.41356,unsat
16245120,340.932,341.06,unsat
16245123,28.7731,28.7745,unsat
16245124,18.0583,18.0586,unsat
16245126,1.93964,1.93974,unsat
16245127,66.428,66.4383,unsat
16245128,0.803393,0.8035,unsat
16245130,16.2801,16.28,unsat
16245132,67.3756,67.3808,unsat
