benchmark_id,cpu_time,wallclock_time,result
16207173,5.54886,2.52755,sat
16207181,2.05788,1.32684,unsat
16207187,6.61939,2.7375,sat
16207189,2.02068,1.26091,unsat
16207190,2.00727,1.2537,unsat
16207197,7.22387,2.93617,sat
16207198,3.4902,2.05718,sat
16207204,5.99919,2.60889,sat
16207205,2.05755,1.2763,unsat
16207221,6.56229,2.75629,sat
16207223,14.2446,4.98237,sat
16207225,6.55371,2.72105,sat
16207231,22.2943,7.69124,sat
16207234,2.25038,1.45784,unsat
16207235,6.39108,2.80624,sat
16207236,2.00008,1.27416,unsat
16207247,136.667,70.6256,sat
16207254,2.2271,1.40308,sat
16207257,2.69259,1.54609,unsat
16207258,2.09289,1.28864,unsat
16207264,6.4472,2.67779,sat
16207265,13.7705,4.79057,sat
16207271,4.02585,2.07284,sat
16207272,2.03471,1.31073,unsat
16207274,2.02286,1.26426,unsat
16207277,325.951,247.316,sat
16207281,15.8492,5.446,sat
16207287,2.00806,1.22069,unsat
16207293,2.02373,1.31949,unsat
16207301,13.9321,4.84176,sat
16207305,36.4885,6.30429,sat
16207311,12.1601,4.29792,sat
16207313,17.4091,6.1935,sat
16207318,3.85823,2.0487,sat
16207319,2.0483,1.27353,unsat
16207324,21.8358,7.48297,sat
16207325,158.765,89.9269,sat
16207328,2.02805,1.24457,unsat
16207329,6.80954,2.79633,sat
16207335,2.00017,1.22739,unsat
16207336,2.0371,1.25595,unsat
16207341,13.3747,4.63378,sat
16207342,2.44608,1.49355,unsat
16207345,2.04349,1.24405,unsat
16207349,2.02985,1.23681,unsat
16207353,2.19357,1.35451,sat
16207355,2.00926,1.25378,unsat
16207357,12.9217,4.46935,sat
16207358,2.01354,1.23472,unsat
16207363,5.55297,2.42615,sat
16207367,20.9334,7.24906,sat
16207371,5.8007,2.54406,sat
16207374,15.561,5.36847,sat
16207376,13.481,4.73757,sat
16207377,66.013,27.9873,sat
16207383,2.23061,1.41068,unsat
16207398,15.7297,6.71142,sat
16207417,6.03837,2.62012,sat
16207429,2.06325,1.25034,unsat
16207438,5.61036,2.46734,sat
16207439,2.06129,1.26254,unsat
16207450,14.0368,4.91258,sat
16207454,5.46298,2.47521,sat
16207455,6.02938,2.65603,sat
16207456,201.921,137.078,sat
16207465,2.03812,1.26625,unsat
16207473,2.02786,1.23886,unsat
16207475,13.0581,4.55038,sat
16207477,2.01541,1.23887,unsat
16207485,8.96706,3.41755,sat
16207491,8.61033,3.15525,sat
16207494,5.8661,2.59736,sat
16207495,16.5201,5.64796,sat
16207500,2.01339,1.24982,unsat
16207511,2.12777,1.30066,unsat
