benchmark_id,cpu_time,wallclock_time,result
16206997,0.082585,0.0808351,unsat
16206998,0.036506,0.035621,unsat
16207001,0.081815,0.080011,unsat
16207002,0.083168,0.08137,unsat
16207005,0.054207,0.052405,unsat
16207007,0.081523,0.079721,unsat
16207009,0.095749,0.09394,unsat
16207010,1200.0,1200.0,starexec-unknown
16207011,1200.0,1200.0,starexec-unknown
16207012,0.208714,0.208377,sat
16207013,0.529138,0.528547,sat
16207014,1200.0,1200.0,starexec-unknown
16207015,1200.0,1200.0,starexec-unknown
16207016,0.209488,0.207707,sat
16207017,1200.0,1200.0,starexec-unknown
16207018,1200.0,1200.0,starexec-unknown
16207019,966.849,967.021,sat
16207020,893.449,893.576,sat
16207021,1200.0,1200.0,starexec-unknown
16207022,764.811,764.87,sat
16207023,833.511,833.632,sat
16207024,1200.0,1200.0,starexec-unknown
16207025,433.105,433.203,sat
16207026,1200.0,1200.0,starexec-unknown
16207027,4.54043,4.53937,sat
16207028,1200.0,1200.0,starexec-unknown
16207029,315.503,315.523,sat
16207030,1200.0,1200.0,starexec-unknown
16207031,0.520708,0.51898,sat
16207032,1200.0,1200.0,starexec-unknown
16207033,660.139,660.217,sat
16207034,0.204207,0.202586,sat
16207035,1200.0,1200.0,starexec-unknown
16207036,1.06906,1.06752,sat
16207037,656.63,656.724,sat
16207038,1.40848,1.40682,sat
16207039,852.753,852.877,sat
16207040,61.516,61.5573,sat
16207041,1200.0,1200.0,starexec-unknown
16207042,1200.0,1200.0,starexec-unknown
16207043,0.527995,0.527515,sat
16207044,0.20926,0.207556,sat
16207045,0.200981,0.199213,sat
16207046,188.18,188.233,sat
16207047,1200.0,1200.0,starexec-unknown
16207048,1.0295,1.02774,sat
16207049,1200.0,1200.0,starexec-unknown
16207050,0.203606,0.201762,sat
16207051,1.41724,1.41559,sat
16207052,656.593,656.63,sat
16207053,1200.0,1200.0,starexec-unknown
16207054,1200.0,1200.0,starexec-unknown
16207055,1200.0,1200.0,starexec-unknown
16207056,6.66374,6.66214,sat
16207057,1200.0,1200.0,starexec-unknown
16207058,773.887,773.956,sat
16207059,1.09301,1.09127,sat
16207060,2.8604,2.85868,sat
16207061,90.5356,90.53,sat
16207062,0.072612,0.070866,unsat
16207063,114.993,114.99,sat
16207064,194.374,194.406,sat
16207065,0.197352,0.195662,sat
16207066,1.42297,1.42233,sat
16207067,0.878798,0.877031,sat
16207068,0.054722,0.053043,sat
16207069,4.34475,4.34333,unsat
16207070,77.4545,77.4638,sat
16207071,6.40467,6.40266,sat
16207072,1.09609,1.09563,unsat
16207073,32.2127,32.213,sat
16207074,31.9069,31.909,sat
16207075,0.256126,0.254273,sat
16207076,1.57001,1.56851,sat
16207077,1.66249,1.66083,unsat
16207078,2.41989,2.41918,sat
16207079,10.8277,10.8279,sat
16207080,59.0987,59.1089,sat
16207081,0.558674,0.556931,unsat
16207082,37.3905,37.4008,sat
16207083,12.2625,12.2642,sat
16207084,27.1063,27.1069,unsat
16207085,0.373714,0.372069,sat
16207086,1.26419,1.26485,sat
16207087,105.43,105.419,sat
16207088,189.569,189.662,sat
16207089,10.334,10.3319,sat
16207090,0.199817,0.198031,sat
16207091,161.296,161.316,sat
16207092,0.827869,0.826142,sat
16207093,0.086892,0.086174,sat
16207094,8.02379,8.02531,unsat
16207095,85.2089,85.2328,sat
16207096,28.3015,28.3012,sat
16207097,18.7295,18.7289,sat
16207098,34.6159,34.6165,sat
16207099,0.427327,0.425453,sat
16207100,1.25738,1.25991,sat
16207101,0.158896,0.157136,unsat
16207102,0.294828,0.293023,unsat
16207103,0.086724,0.0849291,sat
16207104,14.2934,14.2926,unsat
16207105,2.36579,2.3643,sat
16207106,13.5638,13.5623,sat
16207107,88.8155,88.8236,sat
16207108,5.281,5.27913,sat
16207109,29.4083,29.4207,sat
16207110,3.17675,3.17777,sat
16207111,0.311838,0.310106,sat
16207112,0.098498,0.0967231,unsat
16207113,0.109194,0.107446,unsat
16207114,0.100907,0.099113,unsat
16207115,0.03576,0.033988,unsat
16207116,0.099586,0.0976131,unsat
16207117,0.045385,0.04361,unsat
16207118,0.044344,0.0425611,unsat
16207119,0.038533,0.0399849,unsat
16207120,0.040749,0.0389719,unsat
16207121,0.043878,0.0420681,unsat
16207122,0.044654,0.0428931,unsat
16207123,0.043073,0.0414641,unsat
16207124,0.043438,0.0416831,unsat
16207125,0.03626,0.0345071,unsat
16207126,0.040571,0.03982,unsat
16207127,0.046153,0.0443421,unsat
16207128,0.042606,0.0408289,unsat
16207129,0.035604,0.033802,unsat
16207130,0.037329,0.035521,unsat
16207131,0.037015,0.035264,unsat
16207132,0.035033,0.033359,unsat
16207133,0.035098,0.0333049,unsat
16207134,0.036244,0.0381609,unsat
16207135,0.035112,0.0333219,unsat
16207136,0.037754,0.0359729,unsat
16207137,0.033789,0.031975,unsat
16207138,0.034843,0.033069,unsat
16207139,0.039402,0.0376611,unsat
16207140,0.039846,0.0381091,unsat
16207141,0.037451,0.035678,unsat
16207142,0.034172,0.0323611,unsat
16207143,0.035394,0.0335921,unsat
16207144,0.035769,0.0340201,unsat
16207145,0.036922,0.035169,unsat
16207146,0.038051,0.0362769,unsat
16207147,0.049075,0.048377,sat
16207148,0.066415,0.0646531,unsat
16207149,0.102013,0.100357,unsat
16207150,0.158616,0.156808,unsat
16207151,0.043729,0.04195,unsat
16207152,0.05348,0.0517039,sat
16207153,0.066028,0.0642149,sat
16207154,0.170823,0.169039,sat
16207155,0.036241,0.0344411,sat
16207156,0.035005,0.0333089,unsat
16207157,0.034924,0.033342,unsat
16207160,0.069223,0.067429,sat
16207161,0.483277,0.481433,sat
16207162,6.39556,6.39395,sat
16207163,0.085253,0.084623,unsat
16207164,0.154379,0.15272,sat
16207165,2.66455,2.66306,unsat
16207166,0.13821,0.136446,sat
16207167,0.742927,0.741182,sat
16207168,16.4037,16.4024,sat
16207169,43.0276,43.0292,unsat
16207170,1105.33,1105.42,unsat
16244245,0.021466,0.019715,unsat
16244247,0.485809,0.48406,unsat
16244248,1200.0,1200.0,starexec-unknown
16244250,0.020389,0.018594,sat
16244254,0.60676,0.604864,unsat
16244256,1200.0,1200.0,starexec-unknown
16244257,0.118595,0.116795,sat
16244260,1200.0,1200.0,starexec-unknown
16244261,0.416545,0.414778,unsat
16244265,0.330859,0.329025,sat
16244266,0.047973,0.101024,unsat
16244267,0.049664,0.0479191,unsat
16244269,0.873778,0.872043,unsat
16244270,0.041474,0.0392811,sat
16244271,2.30912,2.30733,unsat
16244272,1200.0,1200.0,starexec-unknown
16244273,0.022804,0.021021,unsat
16244276,1200.0,1200.0,starexec-unknown
16244277,0.034081,0.032296,unsat
16244278,0.267707,0.265926,sat
16244279,0.470002,0.470625,unsat
16244280,0.026638,0.0248231,sat
16244281,0.396519,0.394699,sat
16244282,1.62425,1.62257,unsat
16244283,1200.0,1200.0,starexec-unknown
16244284,0.021413,0.019666,unsat
16244286,2.32526,2.32339,unsat
16244288,1200.0,1200.0,starexec-unknown
16244290,0.024531,0.022693,sat
16244291,9.0279,9.02646,unsat
16244293,2.32303,2.32136,unsat
16244294,2.04764,2.04606,unsat
16244296,1200.0,1200.0,starexec-unknown
16244297,0.082704,0.0809351,sat
16244298,1200.0,1200.0,starexec-unknown
16244300,0.19188,0.19011,unsat
16244305,1200.0,1200.0,starexec-unknown
16244307,0.319246,0.317438,unsat
16244309,1200.0,1200.0,starexec-unknown
16244310,1200.0,1200.0,starexec-unknown
16244311,1200.0,1200.0,starexec-unknown
16244312,0.02082,0.0189859,unsat
16244313,1200.0,1200.0,starexec-unknown
16244315,1200.0,1200.0,starexec-unknown
16244317,0.123584,0.121752,unsat
16244318,0.0251,0.023303,sat
16244322,0.710929,0.708681,unsat
16244324,0.105403,0.103583,unsat
16244327,0.168771,0.166998,sat
16244329,1200.0,1200.0,starexec-unknown
16244330,0.020436,0.01871,sat
16244333,0.022409,0.0205889,unsat
16244334,0.058151,0.0563751,sat
16244335,1200.0,1200.0,starexec-unknown
16244336,1200.0,1200.0,starexec-unknown
16244337,0.028025,0.0262309,sat
16244338,0.021559,0.019767,sat
16244340,1.38548,1.38406,unsat
16244341,1200.0,1200.0,starexec-unknown
16244343,0.024931,0.0231711,sat
16244344,5.18309,5.18142,unsat
16244347,0.207835,0.206062,sat
16244348,0.055859,0.0540451,unsat
16244349,1200.0,1200.0,starexec-unknown
