benchmark_id,cpu_time,wallclock_time,result
16376005,0.01222,0.0122659,unsat
16376006,0.012214,0.0122821,sat
16376010,0.008821,0.0107859,sat
16376011,0.009304,0.0119681,sat
16376015,0.015009,0.0150309,sat
16376016,0.006593,0.0117269,sat
16376019,0.013159,0.0131929,sat
16376021,0.005714,0.0161269,unsat
16376031,0.024112,0.0241409,sat
16376033,0.009495,0.010703,sat
16376034,0.007698,0.010756,sat
16376037,0.005265,0.0113611,sat
16376041,0.015546,0.01714,sat
16376047,0.109609,0.110966,sat
16376049,0.022471,0.0225521,sat
16376050,0.010079,0.0121539,sat
16376052,0.033039,0.033075,sat
16376053,0.013146,0.013214,sat
16376055,0.012054,0.0134401,sat
16376056,0.023188,0.023238,sat
16376064,0.007042,0.0114769,sat
16376065,0.009204,0.0107059,sat
16376067,0.006539,0.0128821,sat
16376069,0.022253,0.022291,sat
16376070,0.009445,0.0106451,sat
16376072,0.010336,0.012815,sat
16376074,0.014642,0.0146631,unsat
16376077,0.016569,0.0166071,sat
16376078,0.01438,0.014428,sat
16376081,0.010482,0.0107269,unsat
16376083,0.010308,0.0121851,unsat
16376090,0.022692,0.0227611,unsat
16376091,0.014795,0.014805,sat
16376093,0.032605,0.0326499,sat
16376095,0.546532,0.546738,sat
16376097,0.778448,0.778525,sat
16376098,0.009415,0.01055,sat
16376099,0.014797,0.0148309,sat
16376100,0.006311,0.010404,sat
16376103,0.007733,0.01209,sat
16376107,0.015669,0.015714,sat
16376112,0.017066,0.0171341,sat
16376117,0.029569,0.0295991,sat
16376118,0.008182,0.010689,sat
16376119,0.012746,0.012788,sat
16376120,0.032754,0.0327929,sat
16376121,0.004862,0.0111969,sat
16376124,0.006725,0.0110769,sat
16376131,0.013196,0.013259,unsat
16376133,0.018101,0.0181301,sat
16376137,0.033364,0.0333831,sat
16376138,0.013512,0.013539,sat
16376139,0.016525,0.016571,sat
16376141,0.009149,0.0104219,unsat
16376142,0.010213,0.0113151,sat
16376149,0.032419,0.0324561,sat
16376153,0.006371,0.0107871,sat
16376155,0.550296,0.550386,sat
16376157,0.015334,0.0153739,sat
16376163,0.009578,0.01151,unsat
16376165,0.161934,0.161955,unsat
16376166,0.008422,0.010778,sat
16376168,0.010945,0.0109811,sat
16376172,0.008722,0.0105141,sat
16376173,0.021191,0.021234,unsat
16376175,0.009025,0.0132249,sat
16376176,0.026445,0.0264899,sat
16376179,0.012876,0.013284,sat
16376182,0.010597,0.0106479,sat
16376186,0.00681,0.010795,sat
16376193,0.031675,0.0317029,sat
16376196,0.020495,0.020532,sat
16376205,0.032607,0.0326399,sat
16376208,0.036753,0.036791,sat
16376209,0.005367,0.010516,unsat
16376213,0.051409,0.0514389,sat
16376214,0.003758,0.0106861,unsat
16376215,0.007858,0.010291,sat
16376220,0.013768,0.0138271,sat
16376221,0.00594,0.0103671,sat
16376225,0.010113,0.0117079,sat
16376227,0.010661,0.010707,sat
16376234,0.012509,0.0139361,sat
16376236,0.021064,0.0211179,sat
16376237,0.01815,0.018166,unsat
16376242,0.012268,0.0123369,sat
16376245,0.044763,0.0447881,sat
16376246,0.064442,0.0644981,sat
16376247,0.012248,0.012308,sat
16376253,0.012875,0.0143511,sat
16376254,0.008428,0.010598,sat
16376260,0.030537,0.0305691,sat
16376263,0.175541,0.175594,sat
16376265,0.011221,0.011274,sat
16376266,0.032537,0.0325609,sat
16376268,0.025456,0.0255049,sat
16376269,0.019059,0.019124,unsat
16376270,0.030832,0.0308631,unsat
16376272,0.013544,0.0135831,sat
16376279,0.019389,0.0194221,sat
16376280,0.017052,0.0171351,sat
16376282,0.012161,0.0121939,unsat
16376286,0.018667,0.0186971,sat
16376287,0.095466,0.0955379,unsat
16376288,0.006747,0.0109619,sat
16376294,0.033474,0.033621,sat
16376297,0.009403,0.010292,sat
16376300,0.009848,0.0110359,sat
16376301,0.089195,0.089259,sat
16376307,0.008326,0.010337,sat
16376308,0.011419,0.0114609,sat
16376310,0.007819,0.0119341,unsat
16376311,0.007858,0.0110641,unsat
16376316,0.032416,0.0324531,sat
16376318,0.020913,0.020986,unsat
16376321,0.006479,0.0105411,sat
16376323,0.364521,0.364578,sat
16376327,0.023546,0.0235751,sat
16376328,0.005357,0.0108971,sat
16376329,0.011111,0.011172,sat
16376335,0.008075,0.010656,sat
16376336,0.007563,0.010832,sat
16376337,0.011914,0.011947,sat
16376339,0.00783,0.01088,sat
16376342,0.007287,0.010743,sat
16376345,0.024611,0.024642,sat
16376348,0.012936,0.0129891,sat
16376349,0.131637,0.131696,sat
16376350,0.009622,0.010855,sat
16376353,0.009487,0.010956,sat
16376358,0.031708,0.0317411,unsat
16376362,0.005035,0.0117091,sat
16376364,0.004832,0.0107291,sat
16376366,0.009828,0.010849,unsat
16376368,0.008379,0.010616,sat
16376371,0.011053,0.0111129,sat
16376378,0.006547,0.0108491,sat
16376386,0.003931,0.0105581,sat
16376387,0.022624,0.022647,sat
16376393,0.008794,0.010604,sat
16376396,0.012777,0.0128521,sat
16376398,0.005367,0.010446,sat
16376399,0.00379,0.010922,unsat
16376400,0.048819,0.0489549,unsat
16376401,0.042138,0.0422009,sat
16376404,0.009319,0.0110391,sat
16376406,0.007105,0.01037,sat
