benchmark_id,cpu_time,wallclock_time,result
14658854,69.1398,66.4975,sat
14658855,47.9238,45.0162,sat
14658856,4.52886,2.82372,starexec-unknown
14658857,6.7043,4.47831,sat
14658858,4.58287,4.22915,starexec-unknown
14658859,4.6077,2.70277,starexec-unknown
14658860,4.50998,2.80642,starexec-unknown
14658861,6.77173,7.50409,sat
14658862,20.4624,18.3634,sat
14658863,5.17091,3.01334,starexec-unknown
14658864,4.55483,2.89707,starexec-unknown
14658865,6.76419,10.5231,sat
14658866,12.2188,9.97283,sat
14658867,11.7511,9.40601,sat
14658868,4.62366,2.78444,starexec-unknown
14658869,4.47768,2.82296,starexec-unknown
14658870,4.46989,2.91995,starexec-unknown
14658871,4.46364,2.74414,starexec-unknown
14658872,4.81292,2.89241,starexec-unknown
14658873,12.2289,9.80279,sat
14658874,4.73344,2.88226,starexec-unknown
14658875,4.70062,3.94413,starexec-unknown
14658876,4.42937,2.72374,starexec-unknown
14658877,4.55054,2.99662,starexec-unknown
14658878,4.49787,2.66936,starexec-unknown
14658879,4.50105,2.76686,starexec-unknown
14658880,4.46308,2.79697,starexec-unknown
14658881,12.7533,9.55302,sat
14658882,4.55798,3.1737,starexec-unknown
14658883,4.74143,3.8952,starexec-unknown
14660187,4.44437,2.7181,starexec-unknown
14660190,4.45253,2.6811,starexec-unknown
14660192,4.45902,2.75347,starexec-unknown
14660193,4.54744,2.69494,starexec-unknown
14660196,4.48615,2.77431,starexec-unknown
14660197,4.49585,2.68582,starexec-unknown
14660198,4.61095,2.63177,starexec-unknown
14660199,4.53181,2.66,starexec-unknown
14660200,4.47255,2.85378,starexec-unknown
14660201,5.248,2.86152,starexec-unknown
14660202,4.57874,2.75284,starexec-unknown
14660203,4.52498,2.82412,starexec-unknown
14660204,4.53455,2.71393,starexec-unknown
14660205,4.50372,2.83353,starexec-unknown
14660206,4.52694,2.6497,starexec-unknown
14660207,4.59296,2.79042,starexec-unknown
14660209,4.44957,2.73272,starexec-unknown
14660210,4.55444,2.77181,starexec-unknown
14660211,4.57014,2.75133,starexec-unknown
14660212,4.48079,2.60082,starexec-unknown
14660213,4.52172,3.03009,starexec-unknown
14660214,4.73979,3.35422,starexec-unknown
14660215,4.4536,2.64481,starexec-unknown
14660216,4.44626,2.69798,starexec-unknown
14660217,4.42221,2.97341,starexec-unknown
14660218,4.43857,2.7195,starexec-unknown
14660219,4.46291,2.74908,starexec-unknown
14660220,4.51238,2.59739,starexec-unknown
14660222,4.34235,2.6584,starexec-unknown
14660223,4.44135,2.7454,starexec-unknown
14660224,4.4648,2.78244,starexec-unknown
14660225,4.49812,2.91902,starexec-unknown
14660226,4.5299,2.84201,starexec-unknown
14660227,4.43533,2.71367,starexec-unknown
14660228,4.38893,2.68848,starexec-unknown
14660229,4.47079,2.80361,starexec-unknown
14660230,8.83879,2.70649,starexec-unknown
14660231,4.47151,2.84914,starexec-unknown
14660232,4.48221,2.68576,starexec-unknown
14660234,5.26402,2.77186,starexec-unknown
14660235,4.4589,2.70073,starexec-unknown
14660237,4.44852,2.75391,starexec-unknown
14660238,4.46716,2.77248,starexec-unknown
14660239,4.5128,2.62008,starexec-unknown
14660240,4.44871,2.71698,starexec-unknown
14660241,4.49676,2.77311,starexec-unknown
14660243,4.45845,2.86979,starexec-unknown
14660244,4.50023,2.77365,starexec-unknown
14660246,4.43394,2.78357,starexec-unknown
14660247,4.45193,2.72766,starexec-unknown
14660248,4.41047,2.76729,starexec-unknown
14660249,9.05014,2.71062,starexec-unknown
14660250,4.37466,2.75114,starexec-unknown
14660251,9.04725,2.71087,starexec-unknown
14660252,4.44769,2.71031,starexec-unknown
14660253,4.51262,2.73486,starexec-unknown
14660254,4.41519,2.71912,starexec-unknown
14660256,4.5045,2.75082,starexec-unknown
14660257,5.19111,2.72404,starexec-unknown
14660261,4.46455,2.79571,starexec-unknown
14660263,4.48744,2.79738,starexec-unknown
14660264,4.44752,2.75866,starexec-unknown
