benchmark_id,cpu_time,wallclock_time,result
14658854,1.41492,1.41453,sat
14658855,0.126551,0.126029,sat
14658856,1.07152,1.07663,sat
14658857,0.043849,0.0434441,sat
14658858,1200.0,1200.0,starexec-unknown
14658859,1200.0,1200.0,starexec-unknown
14658860,1200.0,1200.0,starexec-unknown
14658861,0.061041,0.0604941,sat
14658862,0.06937,0.068805,sat
14658863,1200.0,1200.0,starexec-unknown
14658864,0.066124,0.0655921,sat
14658865,0.043229,0.053548,sat
14658866,0.12684,0.126254,sat
14658867,0.051884,0.051292,sat
14658868,1200.0,1200.0,starexec-unknown
14658869,1200.0,1200.0,starexec-unknown
14658870,1200.0,1200.0,starexec-unknown
14658871,0.111269,0.110715,sat
14658872,0.047055,0.046485,sat
14658873,0.09538,0.0947491,sat
14658874,0.241179,0.240866,sat
14658875,1200.0,1200.0,starexec-unknown
14658876,0.207854,0.207266,unsat
14658877,1200.0,1200.0,starexec-unknown
14658878,0.162529,0.163728,unsat
14658879,1200.0,1200.0,starexec-unknown
14658880,1200.0,1200.0,starexec-unknown
14658881,0.061501,0.0608949,sat
14658882,1200.0,1200.0,starexec-unknown
14658883,1200.0,1200.0,starexec-unknown
14692067,0.492093,0.491508,sat
14692070,1.54572,1.54531,sat
14692073,1200.0,1200.0,starexec-unknown
14692074,0.028874,0.0282821,unsat
14692075,0.028916,0.028339,unsat
14692076,0.040644,0.04007,unsat
14692077,0.108984,0.109272,unsat
14692079,0.704808,0.704367,unsat
14692080,0.062976,0.062362,unsat
14692081,0.396654,0.397302,unsat
14692084,0.429423,0.428932,unsat
14692087,99.1108,99.1652,unsat
14692088,0.292074,0.291525,unsat
14692092,0.612628,0.615242,unsat
14692093,0.023815,0.023232,unsat
14692097,0.770565,0.77011,unsat
14692103,2.35323,2.35302,unsat
14692104,1200.0,1200.0,starexec-unknown
14692105,0.02391,0.023602,unsat
14692106,0.108523,0.107939,unsat
14692108,0.118148,0.117557,unsat
14692110,0.096697,0.096358,unsat
14692111,0.100439,0.100074,unsat
14692113,41.5496,41.5511,unsat
14692116,0.154872,0.154254,unsat
14692118,0.080224,0.0796189,unsat
14692120,0.102109,0.101516,unsat
14692122,0.127421,0.126868,unsat
14692123,0.082496,0.081966,unsat
14692124,8.70767,8.70717,unsat
14692125,0.277882,0.278214,unsat
14692126,1200.0,1200.0,starexec-unknown
14692127,0.052403,0.051839,unsat
14692134,0.42208,0.421569,unsat
14692135,681.908,685.411,unsat
14692136,1.18464,1.18641,unsat
14692142,0.04464,0.044087,unsat
14692145,0.07874,0.0782101,unsat
14692147,0.491007,0.492678,unsat
14692150,0.029205,0.0287061,unsat
14692151,2.33328,2.33308,unsat
14692153,0.332852,0.332254,unsat
14692154,13.2812,13.2819,unsat
14692155,1200.0,1200.0,starexec-unknown
14692161,0.23533,0.235949,unsat
14692162,0.062845,0.0622691,unsat
14692164,90.0679,90.0927,unsat
14692165,1.99617,2.00149,unsat
14692167,305.706,315.637,unsat
14692168,5.11912,5.11866,unsat
14692172,1200.0,1200.0,starexec-unknown
14692175,0.526326,0.525824,unsat
14692176,0.04848,0.0479299,unsat
14692177,0.105094,0.104527,unsat
14692178,0.185017,0.184399,unsat
14692179,0.099623,0.099034,unsat
14692182,0.061985,0.0615711,unsat
14692184,0.133916,0.133611,unsat
14692185,0.135111,0.134746,unsat
14692189,2.34178,2.34704,unsat
14692191,0.049228,0.0486641,unsat
14692194,1.11909,1.12477,unsat
14692195,1.31071,1.31025,unsat
14692199,0.217607,0.217524,unsat
14692201,0.075997,0.0754299,unsat
14692203,0.041119,0.040563,unsat
14692204,0.048327,0.0478299,unsat
14692205,0.613515,0.613265,unsat
14692206,0.051366,0.0509211,unsat
14692207,7.84054,7.84268,unsat
14692211,1.05933,1.0587,unsat
14692212,0.236493,0.236418,unsat
14692213,0.332654,0.332807,unsat
14692214,4.29578,4.29789,unsat
14692216,0.272672,0.272134,unsat
14692218,0.059318,0.0587261,unsat
14692219,0.07301,0.072479,unsat
14692222,7.6711,7.67125,unsat
14692223,0.382709,0.382228,unsat
14692224,1200.0,1200.0,starexec-unknown
14692225,0.094065,0.0934659,unsat
14692226,0.029445,0.0288399,unsat
14692227,0.233448,0.232977,unsat
14692230,6.65527,6.65549,unsat
14692231,14.481,14.4845,unsat
14692235,2.06564,2.0652,unsat
14692238,0.223218,0.222718,unsat
14692242,0.422825,0.422278,unsat
14692243,0.215961,0.216017,unsat
14692244,1200.0,1200.0,starexec-unknown
14692245,13.3035,13.3046,unsat
14692246,4.84391,4.84337,unsat
14692247,1200.0,1200.0,starexec-unknown
14692249,0.128915,0.128353,unsat
14692252,0.205062,0.204463,unsat
14692253,78.9884,79.001,unsat
14692255,0.095797,0.0952191,unsat
14692258,13.7712,13.7735,unsat
14692261,0.028644,0.028039,unsat
14692262,1.40603,1.40543,unsat
14692264,0.075133,0.074575,unsat
14692265,0.331796,0.331187,unsat
14692266,0.023212,0.0226849,unsat
