benchmark_id,cpu_time,wallclock_time,result
14696094,0.016965,0.0170451,unsat
14696095,0.015254,0.0152851,unsat
14696096,0.017722,0.017782,unsat
14696097,0.014532,0.014595,unsat
14696098,0.015321,0.015391,unsat
14696099,0.015523,0.0155871,unsat
14696100,0.015721,0.0157729,unsat
14696101,0.015651,0.0157211,sat
14696102,0.016967,0.017031,unsat
14696103,0.017948,0.0179819,unsat
14696104,0.018694,0.0187339,unsat
14696107,0.01586,0.0159229,sat
14696109,0.01981,0.0198381,unsat
14696110,0.016213,0.0210171,sat
14696111,0.016348,0.0163849,sat
14696112,0.017731,0.017811,unsat
14696113,0.018937,0.0189721,unsat
14696115,0.015231,0.0152681,unsat
14696117,0.015917,0.0172401,unsat
14696118,0.015521,0.0155789,unsat
14696119,0.015524,0.0155409,unsat
14696120,0.015841,0.0158981,sat
14696122,0.018181,0.0183751,unsat
14696123,0.016041,0.016059,sat
14696124,0.015277,0.015321,unsat
14696125,0.017857,0.0179121,sat
14696126,0.019229,0.01929,unsat
14696127,0.01517,0.0152099,unsat
14696128,0.017845,0.0178679,unsat
14696129,0.018035,0.018152,unsat
14696130,0.016404,0.0164339,sat
14696131,0.018577,0.018639,unsat
14696132,0.018018,0.0180421,unsat
14696133,0.01806,0.0181051,unsat
14696134,0.015779,0.015832,sat
14696135,0.014444,0.0144691,unsat
14696138,0.016413,0.016444,unsat
14696140,0.020562,0.0205789,unsat
14696142,0.020785,0.020917,unsat
14696144,0.018822,0.018867,unsat
14696145,0.019998,0.0200321,unsat
14696147,0.020192,0.0202379,unsat
14696148,0.020373,0.0204221,unsat
14696151,0.020177,0.020224,unsat
14696152,0.020507,0.020581,unsat
14696155,0.019833,0.019862,unsat
14696161,0.019238,0.02306,unsat
14696164,0.020969,0.021033,unsat
14696165,0.019705,0.0197489,unsat
14696167,0.020193,0.0202269,unsat
14696168,0.021289,0.0213971,unsat
14696172,0.020083,0.0201189,unsat
14696174,0.020122,0.0202029,unsat
14696175,0.018897,0.018967,unsat
14696182,0.019992,0.0200511,unsat
14696188,0.017769,0.0178171,unsat
14696189,0.019906,0.0199301,unsat
14696193,0.019917,0.019985,unsat
14696194,0.019769,0.0198079,unsat
14696196,0.020072,0.020096,unsat
14696197,0.019968,0.0199959,unsat
14696204,0.020008,0.0200541,unsat
14696205,0.019082,0.0191101,unsat
14696206,0.018727,0.0187591,unsat
14696208,0.019939,0.0199731,unsat
14696210,0.018932,0.0190061,unsat
14696213,0.019987,0.020052,unsat
14696218,0.020736,0.020766,unsat
14696222,0.01956,0.019614,unsat
14696228,0.020551,0.020612,unsat
14696233,0.020349,0.020387,unsat
14696234,0.019065,0.0190949,unsat
14696238,0.020291,0.020357,unsat
14696242,0.019522,0.019923,unsat
14696245,0.020082,0.020145,unsat
14696247,0.019046,0.0191189,unsat
14696250,0.020629,0.0207839,unsat
14696253,0.020533,0.020611,unsat
14696258,0.01971,0.0197421,unsat
14696261,0.019551,0.0196039,unsat
14696262,0.019852,0.019912,unsat
14696263,0.019944,0.020001,unsat
14696264,0.019067,0.019105,unsat
14696266,0.01997,0.0200029,unsat
14696269,0.020115,0.0201461,unsat
14696270,0.020117,0.0201511,unsat
14696271,0.020385,0.0231209,unsat
14696273,0.018738,0.018771,unsat
14696276,0.020446,0.0205071,unsat
14696277,0.020759,0.0208649,unsat
14696278,0.020102,0.020142,unsat
14696279,0.01883,0.018908,unsat
14696280,0.021211,0.021257,unsat
14696282,0.019491,0.019534,unsat
14696284,0.021439,0.021534,unsat
14696285,0.019908,0.0199399,unsat
14696286,0.019221,0.0192581,unsat
14696288,0.019287,0.0193239,unsat
14696291,0.020385,0.020471,unsat
14696292,0.02003,0.020074,unsat
14696293,0.116921,0.116956,sat
14696294,0.034627,0.0346631,sat
14696295,0.021871,0.0218959,sat
14696296,0.027119,0.0271529,sat
14696297,0.049959,0.0499949,unsat
14696298,0.031345,0.031396,sat
14696299,0.031167,0.0312071,sat
14696300,0.031331,0.0313681,sat
14696301,0.0211,0.021145,unsat
