benchmark_id,cpu_time,wallclock_time,result
14696679,1.56268,0.699914,unsat
14696680,2.55561,0.959319,unsat
14696681,1200.0,1200.0,starexec-unknown
14696685,35.5136,24.2345,unsat
14696686,1200.0,1200.0,starexec-unknown
14696687,1200.0,1200.0,starexec-unknown
14696689,1200.0,1200.0,starexec-unknown
14696690,1200.0,1200.0,starexec-unknown
14696692,1.50379,0.698279,unsat
14696693,113.21,95.3016,unsat
14696694,0.933435,0.545115,unsat
14696696,1200.0,1200.0,starexec-unknown
14696699,0.621488,0.4115,sat
14696704,26.3594,11.9348,unsat
14696707,1.97532,0.809867,unsat
14696712,4.8809,1.73825,starexec-unknown
14696713,2301.54,752.812,starexec-unknown
14696714,1.15695,0.589281,unsat
14696715,1.85569,0.778102,unsat
14696720,70.0897,52.779,starexec-unknown
14696724,0.609921,0.409087,sat
14696726,1200.0,1200.0,starexec-unknown
14696727,4.15382,1.51047,unsat
14696728,1.7494,0.770816,unsat
14696729,0.981637,0.53828,unsat
14696730,11.589,3.93835,unsat
14696731,0.702575,0.462333,unsat
14696732,0.800061,0.506762,unsat
14696734,5.81808,2.08385,unsat
14696742,2.23249,0.869452,unsat
14696743,43.5541,28.2956,unsat
14696744,4.34952,1.53749,unsat
14696745,2.32702,0.907789,unsat
14696747,1.09279,0.586598,unsat
14696749,0.82898,0.505929,unsat
14696753,1200.0,1200.0,starexec-unknown
14696755,0.652298,0.431445,sat
14696758,182.644,154.644,unsat
14696759,1200.0,1200.0,starexec-unknown
14696760,10.3264,4.07249,unsat
14696761,1200.0,1200.0,starexec-unknown
14696763,1.1504,0.619336,unsat
14696767,8.60595,2.94162,unsat
14696768,1200.0,1200.0,starexec-unknown
14696769,1200.0,1200.0,starexec-unknown
14696770,1200.0,1200.0,starexec-unknown
14696771,1.72976,0.738118,unsat
14696772,1665.6,551.577,starexec-unknown
14696775,1.30049,0.635337,unsat
14696776,11.8704,4.56794,unsat
14696777,1200.0,1200.0,starexec-unknown
14696778,24.2534,11.2075,unsat
14696779,1200.0,1200.0,starexec-unknown
14696780,2.29671,0.887994,unsat
14696782,1.03006,0.578205,unsat
14696783,1.34521,0.632113,unsat
14696786,1200.0,1200.0,starexec-unknown
14696787,23.7994,10.4391,unsat
14696788,1200.0,1200.0,starexec-unknown
14696789,2.65017,1.01228,unsat
14696790,0.838369,0.507494,unsat
14696792,1.7416,0.761517,unsat
14696793,47.6547,35.4104,unsat
14696794,1.54592,0.706263,unsat
14696795,0.754603,0.483617,unsat
14696796,0.623883,0.428178,sat
14696805,0.720424,0.463423,unsat
14696806,15.7268,5.90458,unsat
14696813,1200.0,1200.0,starexec-unknown
14696818,1200.0,1200.0,starexec-unknown
14696820,0.670967,0.440259,unsat
14696821,4.14952,1.47733,unsat
14696822,0.902818,0.535962,unsat
14696823,1.86329,0.794606,unsat
14696827,6.11217,2.17878,unsat
14696828,234.568,207.255,unsat
14696830,1200.0,1200.0,starexec-unknown
14696833,1.07173,0.58353,unsat
14696835,24.0017,8.3649,unsat
14696837,3.90881,1.39197,unsat
14696842,12.4686,5.61487,unsat
14696843,2.24041,0.893316,unsat
14696845,1200.0,1200.0,starexec-unknown
14696846,1200.0,1200.0,starexec-unknown
14696847,2.84495,1.05204,unsat
14696849,6.08547,2.09783,unsat
14696850,1200.0,1200.0,starexec-unknown
14696851,0.674724,0.462153,unsat
14696853,1200.0,1200.0,starexec-unknown
14696855,1.35389,0.66105,unsat
14696857,0.914477,0.532564,unsat
14696858,1.10509,0.58452,unsat
14696860,1200.0,1200.0,starexec-unknown
14696863,1200.0,1200.0,starexec-unknown
14696864,2.28936,0.960468,unsat
14696865,0.769792,0.480342,unsat
14696872,4.50313,1.60766,unsat
14696874,2.51998,0.95189,unsat
14696882,0.715639,0.458559,unsat
14696883,6.58457,2.26914,starexec-unknown
14696885,0.633848,0.417445,starexec-unknown
14696887,0.667468,0.444971,unsat
14696888,36.1638,22.576,unsat
14696889,1200.0,1200.0,starexec-unknown
