benchmark_id,cpu_time,wallclock_time,result
14888951,1200.0,1200.0,starexec-unknown
14888954,1200.0,1200.0,starexec-unknown
14888955,1200.0,1200.0,starexec-unknown
14888959,1200.0,1200.0,starexec-unknown
14888961,1200.0,1200.0,starexec-unknown
14888963,1200.0,1200.0,starexec-unknown
14888964,1200.0,1200.0,starexec-unknown
14888971,1200.0,1200.0,starexec-unknown
14889257,823.955,824.06,unsat
14889260,0.622766,0.622776,unsat
14889261,1.44975,1.44972,unsat
14889263,319.019,319.033,unsat
14889265,68.7845,68.7943,unsat
14889266,18.6895,18.6892,unsat
14889268,2.13865,2.13868,unsat
14889269,1200.0,1200.0,starexec-unknown
14889270,529.578,529.612,unsat
14889271,73.4331,73.4375,unsat
14889273,0.797193,0.797204,unsat
14889277,61.095,61.1017,unsat
14889280,0.676402,0.676474,unsat
14889287,62.0486,62.0492,unsat
14889288,12.8256,12.9873,unsat
14889292,1200.0,1200.0,starexec-unknown
14889294,0.571783,0.571858,unsat
14889296,377.603,377.65,unsat
14889297,1200.0,1200.0,starexec-unknown
14889301,8.19487,8.19544,unsat
14889302,57.6555,57.6558,unsat
14889303,120.867,120.876,unsat
14889307,242.043,242.079,unsat
14889309,91.8699,91.8813,unsat
14889311,6.52669,6.52817,unsat
14889316,2.53907,2.53938,unsat
14889318,1200.0,1200.0,starexec-unknown
14889319,1200.0,1200.0,starexec-unknown
14889322,73.9957,74.0002,unsat
14889324,1200.0,1200.0,starexec-unknown
14889326,0.713358,0.713416,unsat
14889327,3.45468,1.77468,unsat
14889328,81.0059,81.0325,unsat
14889330,55.2212,55.2248,unsat
14889331,117.357,117.371,unsat
14889334,2.38633,2.38652,unsat
14889341,42.065,42.0753,unsat
14889343,0.34814,0.348236,unsat
14889344,0.887103,0.887318,unsat
14889347,1200.0,1200.0,starexec-unknown
14889348,167.261,167.301,unsat
14889350,0.766742,0.766872,unsat
14889351,85.7502,85.7474,unsat
14889352,248.517,248.568,unsat
14889354,0.869697,0.869763,unsat
14889356,0.560696,0.560771,unsat
14889357,1200.0,1200.0,starexec-unknown
14889358,2.06757,2.06782,unsat
14889359,1200.0,1200.0,starexec-unknown
14889360,1200.0,1200.0,starexec-unknown
14889361,15.9847,15.9857,unsat
14889362,87.143,87.1513,unsat
14889367,1200.0,1200.0,starexec-unknown
14889368,1.59883,1.59894,unsat
14889371,20.7382,20.7451,unsat
14889372,1200.0,1200.0,starexec-unknown
14889373,1200.0,1200.0,starexec-unknown
14889374,56.1878,56.1878,unsat
14889376,334.375,334.378,unsat
14889378,1.88673,1.88685,unsat
14889379,1.0888,1.08886,unsat
14889382,207.83,207.864,unsat
14889383,7.18938,7.18923,unsat
14889384,0.911529,0.911716,unsat
14889386,569.047,569.083,unsat
14889388,122.621,122.632,unsat
14889389,1200.0,1200.0,starexec-unknown
14889390,1200.0,1200.0,starexec-unknown
14889391,70.6886,70.6869,unsat
14889393,0.816387,0.816569,unsat
14889396,1200.0,1200.0,starexec-unknown
14889397,143.648,143.669,unsat
14889399,1200.0,1200.0,starexec-unknown
14889401,33.9433,33.9467,unsat
14889403,206.283,206.332,unsat
14889404,71.7032,71.704,unsat
14889405,1200.0,1200.0,starexec-unknown
14889406,1200.0,1200.0,starexec-unknown
14889407,272.715,272.749,unsat
14889412,1200.0,1200.0,starexec-unknown
14889414,377.504,377.496,unsat
14889416,1.65756,1.65777,unsat
14889417,1200.0,1200.0,starexec-unknown
14889419,1.95492,1.955,unsat
14889420,14.6372,14.6372,unsat
14889421,0.31263,0.312697,unsat
14889424,1200.0,1200.0,starexec-unknown
14889426,0.526219,0.526378,unsat
14889427,1200.0,1200.0,starexec-unknown
14889430,2.7949,2.79528,unsat
14889431,1.74129,1.74146,unsat
14889432,1200.0,1200.0,starexec-unknown
14889433,0.52414,0.524175,unsat
14889442,113.881,113.885,unsat
14889443,289.811,289.841,unsat
14889444,0.33923,0.339306,unsat
14889446,0.39458,0.394672,unsat
14889447,17.5112,17.5134,unsat
14889449,77.7732,77.8251,unsat
14889452,19.1315,19.1316,unsat
14889455,13.4485,13.4507,unsat
14889457,766.759,766.814,unsat
14889458,2.35889,2.3592,unsat
14889464,141.684,141.712,unsat
14889469,0.112294,0.11232,unsat
14889471,3.0069,3.00734,unsat
14889476,23.6413,23.6406,unsat
14889478,0.693635,0.69373,unsat
