benchmark_id,cpu_time,wallclock_time,result
14658884,0.548833,0.363958,sat
14658886,46.7057,7.83975,unsat
14658887,1.12394,0.547618,unsat
14658894,2.16058,0.87962,unsat
14658896,13.4431,4.33304,unsat
14658901,1.04694,0.52655,unsat
14658902,0.748673,0.447442,unsat
14658904,0.424651,0.316524,sat
14658906,0.497248,0.348106,sat
14658909,1.76696,0.718309,unsat
14658910,6.4297,2.18791,unsat
14658916,0.427745,0.312848,sat
14658917,1.41042,0.601246,unsat
14658918,0.42326,0.305765,sat
14658921,0.476997,0.338908,sat
14658922,2.07145,0.801545,unsat
14658923,1.97831,0.772138,unsat
14658927,0.983345,0.483702,sat
14658930,0.480124,0.336997,unsat
14658931,4.80716,1.75378,unsat
14658933,4.9737,1.72537,unsat
14658934,0.613602,0.378314,unsat
14658937,8.21403,2.75488,unsat
14658938,7.82185,2.66117,unsat
14658939,1.58559,0.666628,sat
14658941,0.490972,0.342784,sat
14658945,0.522806,0.343343,sat
14658947,1.05968,0.513857,sat
14658949,0.427313,0.305126,sat
14658950,0.468902,0.326195,sat
14658952,0.457054,0.326507,sat
14658955,0.510399,0.353939,sat
14658956,0.484086,0.338685,sat
14658957,0.562673,0.37472,sat
14658961,0.557461,0.360222,sat
14658963,0.676898,0.395491,sat
14658965,0.759955,0.425627,sat
14658967,2.76941,1.03714,sat
14658968,0.651805,0.380204,sat
14658971,0.610269,0.425117,sat
14658972,0.505757,0.340311,unsat
14658975,0.490779,0.342767,unsat
14658977,0.456794,0.32303,unsat
14658978,2.58559,0.96959,unsat
14658981,0.594009,0.366267,sat
14658987,0.592662,0.384254,unsat
14658990,3.80273,1.36092,unsat
14658991,0.642497,0.387544,unsat
14658992,1.98048,0.775106,unsat
14658993,0.491328,0.339143,unsat
14658997,3.98551,1.40665,unsat
14659002,4.37562,1.57749,unsat
14659005,1.37567,0.60062,sat
14659007,0.838232,0.448575,sat
14659013,16.7263,7.64933,unsat
14659015,0.560905,0.385053,unsat
14659019,1.85932,0.758421,unsat
14659020,0.408592,0.308444,sat
14659021,0.830412,0.464897,sat
14659025,2.00891,0.832207,unsat
14659027,0.511165,0.344969,unsat
14659029,0.832757,0.426159,sat
14659035,0.585502,0.367229,sat
14659038,0.697994,0.400843,sat
14659039,0.509937,0.34801,unsat
14659041,0.840055,0.436091,sat
14659042,0.564681,0.384048,sat
14659044,0.493332,0.338138,sat
14659050,1.81563,0.724377,unsat
14659053,0.694317,0.401879,sat
14659054,0.932451,0.478464,sat
14659056,0.916638,0.464753,sat
14659057,0.570118,0.376123,unsat
14659060,3.30716,1.22777,unsat
14659061,0.71324,0.409906,sat
14659063,0.4882,0.332727,sat
14659067,0.58931,0.365552,sat
14659068,2.74607,1.0565,unsat
14659069,0.497376,0.352905,sat
14659071,0.665612,0.393188,sat
14659073,0.645771,0.383911,sat
14659074,12.7184,4.30984,unsat
14659076,1.60153,0.68478,unsat
14659078,2.30676,0.906123,unsat
14659079,14.6211,5.33407,unsat
14659083,5.22076,1.8476,unsat
14659084,0.524581,0.353214,unsat
14659085,0.555128,0.371156,sat
14659086,0.68906,0.397995,unsat
14659087,0.467645,0.33288,unsat
14659088,0.613196,0.372847,unsat
14659090,0.86143,0.465663,unsat
14659091,0.492017,0.345438,unsat
14659101,13.2476,4.41891,unsat
14659103,0.480522,0.333377,sat
14659106,0.458677,0.331296,sat
14659110,0.741072,0.425743,sat
14659111,1.36299,0.59004,unsat
14659112,0.408526,0.30466,sat
14659113,1.25563,0.567051,unsat
14659114,0.696841,0.403734,sat
14659117,1.14119,0.520531,unsat
14659118,1.39415,0.601712,unsat
14659120,1.41982,0.603735,unsat
14659126,0.843283,0.449325,sat
14659128,0.52095,0.356969,unsat
14659130,0.756735,0.421867,sat
14659131,0.882921,0.458588,sat
14659132,10.9715,3.72203,unsat
14659133,0.852607,0.48093,sat
14659135,0.72038,0.417028,sat
14659136,1.04025,0.501672,sat
14659138,0.59281,0.388535,unsat
14659142,0.485493,0.345186,unsat
14659143,2.99069,1.12477,unsat
14659144,0.809347,0.447582,unsat
14659145,3.22147,1.22077,unsat
14659146,0.62904,0.376301,sat
14659147,0.585454,0.368603,sat
14659148,0.458129,0.324284,unsat
14659149,0.659787,0.399986,unsat
14659152,0.510396,0.363335,sat
14659160,0.708848,0.404093,sat
14659164,0.766351,0.433461,sat
14659172,0.807731,0.476656,sat
14659176,2.28762,0.859994,unsat
14659177,1.0207,0.497863,unsat
14659179,0.47794,0.335108,unsat
14659180,1.78245,0.729263,unsat
14659183,0.853523,0.455588,sat
14659185,0.785972,0.442819,unsat
14659186,0.965601,0.48676,sat
14659188,0.653369,0.391208,unsat
14659194,0.452147,0.32664,sat
14659195,1.07275,0.509851,unsat
14659196,0.535194,0.350888,sat
14659201,0.621596,0.384184,sat
14659203,1.28298,0.565894,unsat
14659206,0.479204,0.344087,sat
14659208,4.46459,1.57054,unsat
14659209,0.923977,0.48196,unsat
14659211,0.530224,0.358762,sat
14659212,4.58102,1.5712,unsat
14659213,0.528291,0.361519,sat
14659214,0.667365,0.40667,unsat
14659215,0.542039,0.342154,sat
14659216,0.489296,0.348934,sat
14659217,0.887997,0.4594,sat
14659219,0.653932,0.401374,sat
14659226,0.766496,0.435224,unsat
14659227,0.848572,0.461166,unsat
14659229,1.30827,0.569037,sat
14659231,9.73459,3.60395,unsat
14659235,0.496255,0.337755,unsat
14659236,9.31639,3.40468,unsat
14659238,0.561602,0.366103,sat
14659241,0.429559,0.315571,sat
14659243,1.62853,0.660404,sat
14659244,0.443965,0.322552,sat
14659249,0.619075,0.39193,sat
14659254,2.51605,1.00472,sat
14659255,1.90221,0.750613,sat
14659256,1.22018,0.551119,unsat
14659260,1.94874,0.738128,sat
14659261,0.662381,0.409803,unsat
14659262,1.02988,0.501408,unsat
14659264,0.902037,0.482893,unsat
14659265,1.41905,0.616244,unsat
14659266,0.601412,0.388057,sat
14659267,2.14932,0.82621,unsat
14659272,2.43903,0.895301,unsat
14659273,1.61451,0.698342,sat
14659274,2.03866,0.797999,unsat
14659276,0.494337,0.341704,unsat
14659278,0.725818,0.432361,unsat
14659279,3.82366,1.39112,sat
14659280,1.26936,0.572026,unsat
14659281,0.646784,0.387453,sat
14659282,0.891917,0.454029,sat
14659285,3.43594,1.20111,sat
14659287,2.83039,1.03359,unsat
14659291,0.846819,0.472085,sat
14659295,1.13684,0.525792,sat
14659296,0.491199,0.338289,unsat
14659298,9.01208,3.14701,unsat
14659299,0.422503,0.312229,sat
14659300,0.851076,0.457037,unsat
14659302,2.61753,1.03359,unsat
14659305,1.0396,0.518012,sat
14659306,0.780608,0.438169,unsat
14659307,0.579241,0.374604,sat
14659308,3.14584,1.13156,unsat
14659310,0.554795,0.37008,sat
14659311,7.60363,2.67623,unsat
14659312,0.665292,0.405946,sat
14659313,3.60955,1.29316,unsat
14659314,1.00827,0.499836,sat
14659315,5.01973,1.72181,unsat
14659319,0.572712,0.384215,unsat
14659320,0.83947,0.442159,sat
14659321,0.62662,0.388907,sat
14659323,0.638962,0.39093,sat
14659325,1.20731,0.551918,unsat
14659326,5.33231,2.20074,unsat
14659328,1.02584,0.511749,unsat
14659329,0.728579,0.42537,unsat
14659332,1.27101,0.579118,unsat
14659334,2.37599,0.875981,unsat
14659335,0.848336,0.454541,unsat
14659338,0.851462,0.462571,unsat
14659340,1.43431,0.604779,unsat
14659343,0.563002,0.374252,sat
14659344,2.01097,0.772776,unsat
14659345,0.658815,0.406207,unsat
14659346,0.724072,0.421946,sat
14659349,3.2666,1.20564,sat
14659353,2.00126,0.802288,sat
14659358,1.48425,0.641144,unsat
14659360,0.614174,0.39007,sat
14659361,0.67921,0.412322,unsat
14659363,0.888964,0.462346,unsat
14659367,0.664716,0.405838,unsat
14659368,0.767551,0.436742,sat
14659369,1.14633,0.536774,unsat
14659372,1.07414,0.508382,unsat
14659373,1.40796,0.607341,unsat
14659377,1.26624,0.573354,unsat
14659381,0.664759,0.409135,unsat
14659385,1.27697,0.580223,unsat
14659386,0.552253,0.363741,unsat
14659389,2.46965,0.910874,unsat
14659391,0.655871,0.401985,unsat
14659393,2.285,0.854722,unsat
14659395,1.17764,0.55124,sat
14659398,2.2815,0.913791,sat
14659400,1.50239,0.626414,unsat
14659401,1.07365,0.517983,sat
14659402,2.68993,0.983393,unsat
14659405,1.99339,0.770175,unsat
14659407,0.495496,0.340057,unsat
14659408,4.09707,1.57487,unsat
14659409,5.04056,1.707,unsat
14659410,0.577687,0.369427,sat
14659411,3.8326,1.32666,unsat
14659412,8.51915,3.81657,unsat
14659413,0.474844,0.337505,sat
14659414,0.638118,0.368797,sat
14659417,0.530475,0.355766,sat
14659425,8.79328,2.94716,unsat
14659430,1.47523,0.618387,sat
14659431,6.36291,2.17121,unsat
14659432,0.529726,0.359981,sat
14659433,0.770018,0.457454,unsat
14659435,0.947933,0.499032,unsat
14659436,1.0346,0.513312,unsat
14659437,1.44777,0.613264,sat
14659439,0.587108,0.370014,sat
14659442,0.426139,0.303734,sat
14659443,0.607909,0.533167,sat
14659444,3.10175,1.15131,unsat
14659445,1.47274,0.624535,unsat
14659446,1.91695,0.723208,sat
14659448,1.07341,0.51714,sat
14659450,1.60699,0.697603,sat
14659452,0.591738,0.375481,sat
14659453,0.668842,0.397307,sat
14659454,0.69375,0.413823,sat
14659455,0.763427,0.428947,unsat
14659456,0.633724,0.390575,unsat
14659457,1.20359,0.554555,sat
14659459,1.46746,0.653218,sat
14659462,1.88029,0.742593,sat
14659465,0.807924,0.442512,sat
14659471,0.620885,0.397697,sat
14659474,0.807172,0.461564,unsat
14659475,1.46794,0.628536,unsat
14659477,2.27634,0.86356,sat
14659479,0.576101,0.382907,unsat
14659480,1.63663,0.690831,unsat
14659481,0.747031,0.415932,unsat
14659482,1.39871,0.598606,sat
14659483,1.17728,0.541498,unsat
14659484,0.466404,0.334695,sat
14659485,1.6118,0.657638,sat
14659487,0.879498,0.460008,sat
14659488,0.530768,0.367782,sat
14659490,0.787564,0.456316,unsat
14659491,5.53768,1.9944,unsat
14659492,2.51675,0.959807,unsat
14659495,0.916542,0.456618,sat
14659499,1.4988,0.619748,sat
14659501,0.846341,0.463645,unsat
14659502,1.18556,0.583191,unsat
14659503,1.20816,0.55007,sat
14659504,0.718167,0.414665,sat
14659507,0.531289,0.362008,sat
14659509,1.19478,0.555977,sat
14659510,0.519322,0.352868,sat
14659512,1.31039,0.58706,sat
14659514,8.25477,3.18983,unsat
14659515,7.43767,2.76762,unsat
14659516,0.570047,0.386919,sat
14659517,6.67336,2.27873,unsat
14659518,3.89102,1.36003,unsat
14659519,0.585045,0.373375,sat
14659520,4.3376,1.52682,unsat
14659522,2.79994,1.0333,unsat
14659524,1.58908,0.641912,sat
14659527,10.3324,3.81636,unsat
14659529,1.00298,0.507355,unsat
14659530,6.06391,1.17639,unsat
14659531,0.718617,0.416575,sat
14659532,5.45116,1.89736,unsat
14659533,0.540513,0.352915,sat
14659534,4.91665,1.7762,unsat
14659536,0.424534,0.300821,sat
14659537,0.493949,0.345687,unsat
14659538,1.5778,0.647006,sat
14659539,2.47026,0.981101,unsat
14659541,3.59851,1.34662,unsat
14659542,0.46466,0.323032,sat
14659544,0.855282,0.449246,unsat
14659545,1.24526,0.543843,sat
14659546,0.547314,0.356302,unsat
14659547,0.42934,0.317881,sat
14659548,7.48362,3.64721,unsat
14659549,0.681786,0.407368,sat
14659552,0.584868,0.373499,sat
