benchmark_id,cpu_time,wallclock_time,result
14699966,0.01233,0.0125171,sat
14699974,0.386266,0.386286,unsat
14699978,0.008076,0.010899,sat
14699979,0.010136,0.013055,sat
14699981,0.026726,0.0275709,sat
14699986,0.37625,0.37631,unsat
14699987,0.595875,0.596935,unsat
14699988,0.266406,0.266476,unsat
14699989,0.323198,0.323242,unsat
14699991,0.007282,0.0132719,sat
14699993,0.012385,0.0215639,sat
14700001,0.984112,0.987778,unsat
14700002,1.04598,1.04613,unsat
14700003,0.037409,0.0374521,sat
14700004,0.041733,0.042184,sat
14700007,0.03346,0.0335371,unsat
14700009,0.029704,0.0297499,unsat
14700012,0.023679,0.0237159,sat
14700013,0.038537,0.0385771,unsat
14700014,0.031639,0.0317051,sat
14700015,0.038372,0.0384191,unsat
14700017,0.029605,0.029638,unsat
14700018,0.042672,0.0427081,sat
14700019,0.033025,0.0330849,unsat
14700021,0.05012,0.0515061,sat
14700024,0.023332,0.023391,sat
14700025,0.020672,0.0207449,sat
14700026,0.015194,0.0230559,unsat
14700027,0.01525,0.0209679,unsat
14700029,0.008018,0.0141191,sat
14700030,0.033029,0.0331039,sat
14700033,0.011218,0.013289,unsat
14700034,0.016386,0.016428,unsat
14700035,0.038533,0.038565,unsat
14700036,0.062667,0.0636629,sat
14700037,0.0214,0.0214469,unsat
14700038,0.029305,0.0293899,unsat
14700039,0.041286,0.0413989,sat
14700040,0.033644,0.033755,unsat
14700041,0.024349,0.0243691,unsat
14700042,0.02438,0.0244121,unsat
14700045,0.023165,0.0232289,sat
14700046,0.016876,0.0169111,unsat
14700047,0.014878,0.0149441,unsat
14700048,0.02064,0.020703,sat
14700050,0.0214,0.0214389,unsat
14700051,0.02414,0.024174,unsat
14700053,0.010636,0.0119379,sat
14700054,0.007298,0.011467,unsat
14700056,0.024297,0.0243781,unsat
14700057,0.033093,0.03316,unsat
14700059,0.01615,0.0162139,sat
14700060,0.010266,0.0156141,sat
14700061,0.041237,0.04131,sat
14700063,0.014845,0.014874,sat
14700064,0.029255,0.0292901,unsat
14700065,0.015042,0.0150889,unsat
14700066,0.010558,0.0117989,unsat
14700070,0.011359,0.011435,unsat
14700071,0.070757,0.0718469,unsat
14700072,0.017001,0.017033,unsat
14700073,0.016641,0.016692,unsat
14700074,0.021698,0.0218101,unsat
14700075,0.014988,0.015032,sat
14700077,0.033449,0.033489,unsat
14700079,0.041635,0.0423219,unsat
14700080,0.03217,0.0322161,sat
14700081,0.02305,0.023105,sat
14700082,0.031697,0.0317399,sat
14700083,0.029254,0.02932,sat
14700085,0.042738,0.0427779,unsat
14700086,0.028823,0.0288659,sat
14700088,0.021086,0.021149,sat
14700089,0.011462,0.011493,unsat
14700090,0.024356,0.0243989,unsat
14700092,0.016116,0.0161461,sat
14700094,0.03006,0.0301131,unsat
14700098,0.011473,0.016427,unsat
14700099,0.00789,0.0110461,sat
14700100,0.021333,0.0213859,sat
14700101,0.008013,0.0106269,sat
14700102,0.016739,0.016793,unsat
14700103,0.02305,0.0230781,sat
14700105,0.021528,0.0215741,unsat
14700106,0.024156,0.0242101,unsat
14700108,0.041838,0.0424639,unsat
14700109,0.010368,0.0109551,sat
14700110,0.029654,0.0296979,unsat
14700111,0.037301,0.037339,sat
14700112,0.03194,0.0319939,sat
14700114,0.044042,0.0440919,unsat
14700115,0.029446,0.0294881,unsat
14700117,0.039144,0.039204,sat
14700118,0.021573,0.0216219,unsat
14700119,0.033048,0.0330859,unsat
14700120,0.038771,0.0400061,sat
14700121,0.015797,0.0158331,unsat
14700122,0.018324,0.0183879,unsat
14700123,0.042849,0.042942,unsat
14700124,0.039021,0.0391041,unsat
14700126,0.029486,0.0295471,unsat
14700132,0.040648,0.0406929,sat
14700138,0.032719,0.0327591,unsat
14700139,0.011321,0.0137929,sat
14700141,0.038191,0.0382891,sat
14700143,0.032533,0.032601,sat
14700144,0.020941,0.020973,sat
14700145,0.029824,0.0298781,sat
14700148,0.022946,0.0229741,sat
14700149,0.043431,0.0435029,unsat
14700150,0.010576,0.012778,unsat
14700151,0.033699,0.033724,unsat
14700152,0.076917,0.0781039,sat
14700153,0.011441,0.019315,sat
14700155,0.021062,0.021112,unsat
14700157,0.010734,0.024261,unsat
14700159,0.014949,0.0243991,unsat
14700161,0.016514,0.0165889,unsat
14700163,0.014948,0.0149669,unsat
14700164,0.021311,0.0213381,sat
