benchmark_id,cpu_time,wallclock_time,result
14670644,6.94345,3.53404,unsat
14670645,10.3763,10.3772,sat
14670646,0.547581,0.548349,sat
14670647,0.162314,0.232429,unsat
14670648,0.383093,0.383125,sat
14670649,4.09062,4.09092,sat
14670650,0.422006,0.422197,unsat
14670651,2.97021,2.98029,sat
14670652,0.23023,0.230286,unsat
14670653,2.15923,2.15974,sat
14670654,9.10909,9.10861,unsat
14670655,0.189832,0.189889,sat
14670656,3.49268,3.49265,sat
14670657,1.02695,1.02701,unsat
14670658,8.63427,8.78624,unsat
14670659,0.100945,0.101007,unsat
14670660,0.471851,0.471907,sat
14670661,7.26619,7.26669,unsat
14670662,0.815979,0.816167,sat
14670663,2.1249,2.34949,unsat
14670664,23.0288,23.0283,unsat
14670665,11.936,11.9379,unsat
14670666,0.263082,0.26363,sat
14670667,5.00202,5.00245,sat
14670668,0.284687,0.298009,unsat
14670669,1.79851,1.79873,sat
14670670,5.25623,5.25765,sat
14670671,0.252081,0.252145,sat
14670672,0.527827,0.527835,unsat
14670673,3.24353,3.24363,unsat
14670674,5.01987,5.02017,sat
14670675,0.119088,0.119119,unsat
14670676,27.8976,27.932,unsat
14670677,0.045193,0.045227,unsat
14670678,45.1551,45.3433,unsat
14670679,0.01376,0.013801,unsat
14670680,3.60782,3.62948,unsat
14670681,8.40608,8.41283,unsat
14670682,4.69397,4.69838,unsat
14670683,0.045695,0.046819,unsat
14670684,1.92868,1.93013,unsat
14670685,1.05961,1.05977,unsat
14670686,0.281206,0.281315,unsat
14670687,0.006846,0.011918,unsat
14670688,0.005343,0.0250709,unsat
14670689,135.214,135.23,unsat
14670690,0.222736,0.222964,unsat
14670691,8.03399,8.03471,unsat
14670692,1.84398,1.85296,unsat
14670693,3.1796,3.18085,unsat
14670695,0.027506,0.0275409,unsat
14670696,46.7978,46.8099,unsat
14670697,5.5023,5.50284,unsat
14670698,1.00754,1.01275,unsat
14670699,11.1928,14.0747,unsat
14670700,0.416393,0.416507,unsat
14670701,0.009608,0.0119219,unsat
14670702,166.034,166.116,unsat
14670703,0.122032,0.122081,unsat
14670704,64.8812,64.9133,unsat
14670705,40.8269,40.8302,unsat
14670706,0.026886,0.0269221,unsat
14670707,276.905,277.132,unsat
14670709,14.2301,14.2384,unsat
14670710,0.717305,0.717353,unsat
14670711,4.98389,4.99062,unsat
14670712,0.00544,0.0123241,unsat
14670713,0.15076,0.153537,unsat
14670714,2.77362,2.78207,unsat
14670715,5.59349,5.61477,unsat
14670716,0.017097,0.0171279,unsat
14670717,0.006948,0.0120769,unsat
14670718,21.1848,21.2217,unsat
